query_id,category,split,legacy_gold_memory_ids,canonical_gold_memory_ids,legacy_gold_count,canonical_gold_count,changed,status
conv-44_qa_70,4,test,conv-44_session_6_D6:4,conv-44_session_6_D6:4,1,1,False,mapped
conv-44_qa_71,4,test,conv-44_session_6_D6:4,conv-44_session_6_D6:4,1,1,False,mapped
conv-44_qa_72,4,test,conv-44_session_6_D6:12,conv-44_session_6_D6:12,1,1,False,mapped
conv-44_qa_73,4,test,conv-44_session_7_D7:8,conv-44_session_7_D7:8,1,1,False,mapped
conv-44_qa_74,4,test,conv-44_session_7_D7:8,conv-44_session_7_D7:8,1,1,False,mapped
conv-44_qa_75,4,test,conv-44_session_8_D8:7,conv-44_session_8_D8:7,1,1,False,mapped
conv-44_qa_76,4,test,conv-44_session_8_D8:14,conv-44_session_8_D8:14,1,1,False,mapped
conv-44_qa_77,4,test,conv-44_session_9_D9:5,conv-44_session_9_D9:5,1,1,False,mapped
conv-44_qa_78,4,test,conv-44_session_9_D9:23,conv-44_session_9_D9:23,1,1,False,mapped
conv-44_qa_79,4,test,conv-44_session_10_D10:13,conv-44_session_10_D10:13,1,1,False,mapped
conv-44_qa_80,4,test,conv-44_session_10_D10:23,conv-44_session_10_D10:23,1,1,False,mapped
conv-44_qa_81,4,test,conv-44_session_13_D13:1,conv-44_session_13_D13:1,1,1,False,mapped
conv-44_qa_82,4,test,conv-44_session_13_D13:8,conv-44_session_13_D13:8,1,1,False,mapped
conv-44_qa_83,4,test,conv-44_session_13_D13:10,conv-44_session_13_D13:10,1,1,False,mapped
conv-44_qa_84,4,test,conv-44_session_13_D13:6,conv-44_session_13_D13:6,1,1,False,mapped
conv-44_qa_85,4,test,conv-44_session_14_D14:2,conv-44_session_14_D14:2,1,1,False,mapped
conv-44_qa_86,4,test,conv-44_session_14_D14:4,conv-44_session_14_D14:4,1,1,False,mapped
conv-44_qa_87,4,test,conv-44_session_14_D14:8,conv-44_session_14_D14:8,1,1,False,mapped
conv-44_qa_88,4,test,conv-44_session_16_D16:8,conv-44_session_16_D16:8,1,1,False,mapped
conv-44_qa_89,4,test,conv-44_session_17_D17:4,conv-44_session_17_D17:4,1,1,False,mapped
conv-44_qa_90,4,test,conv-44_session_18_D18:6,conv-44_session_18_D18:6,1,1,False,mapped
conv-44_qa_91,4,test,conv-44_session_18_D18:10,conv-44_session_18_D18:10,1,1,False,mapped
conv-44_qa_92,4,test,conv-44_session_18_D18:12,conv-44_session_18_D18:12,1,1,False,mapped
conv-44_qa_93,4,test,conv-44_session_19_D19:4,conv-44_session_19_D19:4,1,1,False,mapped
conv-44_qa_94,4,test,conv-44_session_19_D19:10,conv-44_session_19_D19:10,1,1,False,mapped
conv-44_qa_95,4,test,conv-44_session_19_D19:20,conv-44_session_19_D19:20,1,1,False,mapped
conv-44_qa_96,4,test,conv-44_session_20_D20:25,conv-44_session_20_D20:25,1,1,False,mapped
conv-44_qa_97,4,test,conv-44_session_20_D20:33,conv-44_session_20_D20:33,1,1,False,mapped
conv-44_qa_98,4,test,conv-44_session_20_D20:35,conv-44_session_20_D20:35,1,1,False,mapped
conv-44_qa_99,4,test,conv-44_session_21_D21:2,conv-44_session_21_D21:2,1,1,False,mapped
conv-44_qa_100,4,test,conv-44_session_22_D22:1,conv-44_session_22_D22:1,1,1,False,mapped
conv-44_qa_101,4,test,conv-44_session_22_D22:5,conv-44_session_22_D22:5,1,1,False,mapped
conv-44_qa_102,4,test,conv-44_session_22_D22:5,conv-44_session_22_D22:5,1,1,False,mapped
conv-44_qa_103,4,test,conv-44_session_22_D22:7,conv-44_session_22_D22:7,1,1,False,mapped
conv-44_qa_104,4,test,conv-44_session_22_D22:9,conv-44_session_22_D22:9,1,1,False,mapped
conv-44_qa_105,4,test,conv-44_session_23_D23:14,conv-44_session_23_D23:14,1,1,False,mapped
conv-44_qa_106,4,test,conv-44_session_23_D23:2,conv-44_session_23_D23:2,1,1,False,mapped
conv-44_qa_107,4,test,conv-44_session_23_D23:12,conv-44_session_23_D23:12,1,1,False,mapped
conv-44_qa_108,4,test,conv-44_session_23_D23:12,conv-44_session_23_D23:12,1,1,False,mapped
conv-44_qa_109,4,test,conv-44_session_23_D23:24,conv-44_session_23_D23:24,1,1,False,mapped
conv-44_qa_110,4,test,conv-44_session_24_D24:8,conv-44_session_24_D24:8,1,1,False,mapped
conv-44_qa_111,4,test,conv-44_session_24_D24:10,conv-44_session_24_D24:10,1,1,False,mapped
conv-44_qa_112,4,test,conv-44_session_25_D25:3,conv-44_session_25_D25:3,1,1,False,mapped
conv-44_qa_113,4,test,conv-44_session_25_D25:8,conv-44_session_25_D25:8,1,1,False,mapped
conv-44_qa_114,4,test,conv-44_session_26_D26:20,conv-44_session_26_D26:20,1,1,False,mapped
conv-44_qa_115,4,test,conv-44_session_26_D26:20,conv-44_session_26_D26:20,1,1,False,mapped
conv-44_qa_116,4,test,conv-44_session_26_D26:36,conv-44_session_26_D26:36,1,1,False,mapped
conv-44_qa_117,4,test,conv-44_session_27_D27:2,conv-44_session_27_D27:2,1,1,False,mapped
conv-44_qa_118,4,test,conv-44_session_27_D27:4,conv-44_session_27_D27:4,1,1,False,mapped
conv-44_qa_119,4,test,conv-44_session_27_D27:10,conv-44_session_27_D27:10,1,1,False,mapped
conv-44_qa_120,4,test,conv-44_session_27_D27:14,conv-44_session_27_D27:14,1,1,False,mapped
conv-44_qa_121,4,test,conv-44_session_28_D28:10,conv-44_session_28_D28:10,1,1,False,mapped
conv-44_qa_122,4,test,conv-44_session_28_D28:12,conv-44_session_28_D28:12,1,1,False,mapped
conv-47_qa_0,3,test,conv-47_session_1_D1:27,conv-47_session_1_D1:27,1,1,False,mapped
conv-47_qa_1,2,test,conv-47_session_1_D1:26,conv-47_session_1_D1:26,1,1,False,mapped
conv-47_qa_2,1,test,conv-47_session_1_D1:36;conv-47_session_21_D21:15;conv-47_session_23_D23:5;conv-47_session_23_D23:6,conv-47_session_1_D1:36;conv-47_session_21_D21:15;conv-47_session_23_D23:5;conv-47_session_23_D23:6,4,4,False,mapped
conv-47_qa_3,1,test,conv-47_session_1_D1:12;conv-47_session_2_D2:18,conv-47_session_1_D1:12;conv-47_session_2_D2:18,2,2,False,mapped
conv-47_qa_4,2,test,conv-47_session_3_D3:5,conv-47_session_3_D3:5,1,1,False,mapped
conv-47_qa_5,1,test,conv-47_session_3_D3:11;conv-47_session_4_D4:16,conv-47_session_3_D3:11;conv-47_session_4_D4:16,2,2,False,mapped
conv-47_qa_6,3,test,conv-47_session_5_D5:1,conv-47_session_5_D5:1,1,1,False,mapped
conv-47_qa_7,3,test,conv-47_session_5_D5:1,conv-47_session_5_D5:1,1,1,False,mapped
conv-47_qa_8,1,test,conv-47_session_1_D1:12;conv-47_session_1_D1:14;conv-47_session_5_D5:1,conv-47_session_1_D1:12;conv-47_session_1_D1:14;conv-47_session_5_D5:1,3,3,False,mapped
conv-47_qa_9,1,test,conv-47_session_1_D1:14;conv-47_session_5_D5:1,conv-47_session_1_D1:14;conv-47_session_5_D5:1,2,2,False,mapped
conv-47_qa_10,2,test,conv-47_session_5_D5:1,conv-47_session_5_D5:1,1,1,False,mapped
conv-47_qa_11,2,test,conv-47_session_6_D6:7,conv-47_session_6_D6:7,1,1,False,mapped
conv-47_qa_12,3,test,conv-47_session_6_D6:6,conv-47_session_6_D6:6,1,1,False,mapped
conv-47_qa_13,2,test,conv-47_session_6_D6:12,conv-47_session_6_D6:12,1,1,False,mapped
conv-47_qa_14,2,test,conv-47_session_8_D8:11,conv-47_session_8_D8:11,1,1,False,mapped
conv-47_qa_15,2,test,conv-47_session_8_D8:29,conv-47_session_8_D8:29,1,1,False,mapped
conv-47_qa_16,3,test,conv-47_session_8_D8:34,conv-47_session_8_D8:34,1,1,False,mapped
conv-47_qa_17,3,test,conv-47_session_8_D8:36,conv-47_session_8_D8:36,1,1,False,mapped
conv-47_qa_18,1,test,conv-47_session_8_D8:14;conv-47_session_14_D14:10,conv-47_session_8_D8:14;conv-47_session_14_D14:10,2,2,False,mapped
conv-47_qa_19,3,test,conv-47_session_9_D9:16,conv-47_session_9_D9:16,1,1,False,mapped
conv-47_qa_20,1,test,conv-47_session_10_D10:2;conv-47_session_29_D29:1,conv-47_session_10_D10:2;conv-47_session_29_D29:1,2,2,False,mapped
conv-47_qa_21,2,test,conv-47_session_10_D10:2,conv-47_session_10_D10:2,1,1,False,mapped
conv-47_qa_22,1,test,conv-47_session_10_D10:10;conv-47_session_10_D10:12;conv-47_session_29_D29:1,conv-47_session_10_D10:10;conv-47_session_10_D10:12;conv-47_session_29_D29:1,3,3,False,mapped
conv-47_qa_23,2,test,conv-47_session_13_D13:5,conv-47_session_13_D13:5,1,1,False,mapped
conv-47_qa_24,1,test,conv-47_session_13_D13:7;conv-47_session_1_D1:4;conv-47_session_27_D27:2,conv-47_session_13_D13:7;conv-47_session_1_D1:4;conv-47_session_27_D27:2,3,3,False,mapped
conv-47_qa_25,3,test,conv-47_session_13_D13:12;conv-47_session_13_D13:15,conv-47_session_13_D13:12;conv-47_session_13_D13:15,2,2,False,mapped
conv-47_qa_26,1,test,conv-47_session_6_D6:12;conv-47_session_6_D6:14;conv-47_session_16_D16:9;conv-47_session_17_D17:22,conv-47_session_6_D6:12;conv-47_session_6_D6:14;conv-47_session_16_D16:9;conv-47_session_17_D17:22,4,4,False,mapped
conv-47_qa_27,1,test,conv-47_session_13_D13:6;conv-47_session_23_D23:13,conv-47_session_13_D13:6;conv-47_session_23_D23:13,2,2,False,mapped
conv-47_qa_28,2,test,conv-47_session_15_D15:9,conv-47_session_15_D15:9,1,1,False,mapped
conv-47_qa_29,2,test,conv-47_session_16_D16:9,conv-47_session_16_D16:9,1,1,False,mapped
conv-47_qa_30,3,test,conv-47_session_16_D16:9;conv-47_session_16_D16:11,conv-47_session_16_D16:9;conv-47_session_16_D16:11,2,2,False,mapped
conv-47_qa_31,2,test,conv-47_session_16_D16:9;conv-47_session_16_D16:13,conv-47_session_16_D16:9;conv-47_session_16_D16:13,2,2,False,mapped
conv-47_qa_32,2,test,conv-47_session_16_D16:9,conv-47_session_16_D16:9,1,1,False,mapped
conv-47_qa_33,3,test,conv-47_session_17_D17:13,conv-47_session_17_D17:13,1,1,False,mapped
conv-47_qa_34,1,test,conv-47_session_16_D16:9;conv-47_session_17_D17:22,conv-47_session_16_D16:9;conv-47_session_17_D17:22,2,2,False,mapped
conv-47_qa_35,3,test,conv-47_session_17_D17:22,conv-47_session_17_D17:22,1,1,False,mapped
conv-47_qa_36,3,test,conv-47_session_17_D17:24,conv-47_session_17_D17:24,1,1,False,mapped
conv-47_qa_37,2,test,conv-47_session_17_D17:28,conv-47_session_17_D17:28,1,1,False,mapped
conv-47_qa_38,1,test,conv-47_session_4_D4:36;conv-47_session_18_D18:1;conv-47_session_18_D18:7,conv-47_session_13_D13:3;conv-47_session_18_D18:1;conv-47_session_18_D18:7,3,3,True,mapped
conv-47_qa_39,2,test,conv-47_session_18_D18:1,conv-47_session_18_D18:1,1,1,False,mapped
conv-47_qa_40,1,test,conv-47_session_2_D2:17;conv-47_session_14_D14:17;conv-47_session_14_D14:23;conv-47_session_17_D17:16,conv-47_session_2_D2:17;conv-47_session_14_D14:17;conv-47_session_14_D14:23;conv-47_session_17_D17:16,4,4,False,mapped
conv-47_qa_41,2,test,conv-47_session_19_D19:12,conv-47_session_19_D19:12,1,1,False,mapped
conv-47_qa_42,2,test,conv-47_session_19_D19:12,conv-47_session_19_D19:12,1,1,False,mapped
conv-47_qa_43,2,test,conv-47_session_20_D20:17,conv-47_session_20_D20:17,1,1,False,mapped
conv-47_qa_44,3,test,conv-47_session_21_D21:12;conv-47_session_21_D21:14,conv-47_session_21_D21:12;conv-47_session_21_D21:14,2,2,False,mapped
conv-47_qa_45,1,test,conv-47_session_21_D21:15;conv-47_session_21_D21:17;conv-47_session_23_D23:3,conv-47_session_21_D21:15;conv-47_session_21_D21:17;conv-47_session_23_D23:3,3,3,False,mapped
conv-47_qa_46,2,test,conv-47_session_21_D21:18,conv-47_session_21_D21:18,1,1,False,mapped
conv-47_qa_47,2,test,conv-47_session_23_D23:1,conv-47_session_23_D23:1,1,1,False,mapped
conv-47_qa_48,2,test,conv-47_session_23_D23:5;conv-47_session_23_D23:6,conv-47_session_23_D23:5;conv-47_session_23_D23:6,2,2,False,mapped
conv-47_qa_49,1,test,conv-47_session_23_D23:8;conv-47_session_23_D23:10;conv-47_session_20_D20:9,conv-47_session_23_D23:8;conv-47_session_23_D23:10;conv-47_session_20_D20:9,3,3,False,mapped
conv-47_qa_50,2,test,conv-47_session_23_D23:13,conv-47_session_23_D23:13,1,1,False,mapped
conv-47_qa_51,1,test,conv-47_session_5_D5:4;conv-47_session_19_D19:7;conv-47_session_30_D30:14;conv-47_session_24_D24:1;conv-47_session_24_D24:3;conv-47_session_8_D8:20,conv-47_session_5_D5:4;conv-47_session_19_D19:7;conv-47_session_30_D30:14;conv-47_session_24_D24:1;conv-47_session_24_D24:3;conv-47_session_8_D8:20,6,6,False,mapped
conv-47_qa_52,2,test,conv-47_session_25_D25:9,conv-47_session_25_D25:9,1,1,False,mapped
conv-47_qa_53,2,test,conv-47_session_6_D6:1;conv-47_session_27_D27:2,conv-47_session_6_D6:1;conv-47_session_27_D27:2,2,2,False,mapped
conv-47_qa_54,1,test,conv-47_session_27_D27:1;conv-47_session_28_D28:6,conv-47_session_27_D27:1;conv-47_session_28_D28:6,2,2,False,mapped
conv-47_qa_55,2,test,conv-47_session_27_D27:1,conv-47_session_27_D27:1,1,1,False,mapped
conv-47_qa_56,1,test,conv-47_session_17_D17:28;conv-47_session_28_D28:19,conv-47_session_17_D17:28;conv-47_session_28_D28:19,2,2,False,mapped
conv-47_qa_57,2,test,conv-47_session_28_D28:19,conv-47_session_28_D28:19,1,1,False,mapped
conv-47_qa_58,2,test,conv-47_session_28_D28:27,conv-47_session_28_D28:27,1,1,False,mapped
conv-47_qa_59,2,test,conv-47_session_29_D29:1,conv-47_session_29_D29:1,1,1,False,mapped
conv-47_qa_60,1,test,conv-47_session_10_D10:4;conv-47_session_29_D29:1;conv-47_session_29_D29:3,conv-47_session_10_D10:4;conv-47_session_29_D29:1;conv-47_session_29_D29:3,3,3,False,mapped
conv-47_qa_61,2,test,conv-47_session_29_D29:8;conv-47_session_29_D29:10,conv-47_session_29_D29:8;conv-47_session_29_D29:10,2,2,False,mapped
conv-47_qa_62,2,test,conv-47_session_19_D19:14;conv-47_session_29_D29:8;conv-47_session_29_D29:10,conv-47_session_19_D19:14;conv-47_session_29_D29:8;conv-47_session_29_D29:10,3,3,False,mapped
conv-47_qa_63,2,test,conv-47_session_30_D30:1,conv-47_session_30_D30:1,1,1,False,mapped
conv-47_qa_64,2,test,conv-47_session_17_D17:1;conv-47_session_30_D30:2;conv-47_session_30_D30:4,conv-47_session_17_D17:1;conv-47_session_30_D30:2;conv-47_session_30_D30:4,3,3,False,mapped
conv-47_qa_65,2,test,conv-47_session_31_D31:1,conv-47_session_31_D31:1,1,1,False,mapped
conv-47_qa_66,2,test,conv-47_session_31_D31:2,conv-47_session_31_D31:2,1,1,False,mapped
conv-47_qa_67,4,test,conv-47_session_1_D1:8,conv-47_session_1_D1:8,1,1,False,mapped
conv-47_qa_68,4,test,conv-47_session_1_D1:14,conv-47_session_1_D1:14,1,1,False,mapped
conv-47_qa_69,4,test,conv-47_session_1_D1:16,conv-47_session_1_D1:16,1,1,False,mapped
conv-47_qa_70,4,test,conv-47_session_2_D2:12,conv-47_session_2_D2:12,1,1,False,mapped
conv-47_qa_71,4,test,conv-47_session_2_D2:19,conv-47_session_2_D2:19,1,1,False,mapped
conv-47_qa_72,4,test,conv-47_session_3_D3:2;conv-47_session_3_D3:3,conv-47_session_3_D3:2;conv-47_session_3_D3:3,2,2,False,mapped
conv-47_qa_73,4,test,conv-47_session_3_D3:5,conv-47_session_3_D3:5,1,1,False,mapped
conv-47_qa_74,4,test,conv-47_session_3_D3:11,conv-47_session_3_D3:11,1,1,False,mapped
conv-47_qa_75,4,test,conv-47_session_4_D4:16,conv-47_session_4_D4:16,1,1,False,mapped
conv-47_qa_76,4,test,conv-47_session_4_D4:14,conv-47_session_4_D4:14,1,1,False,mapped
conv-47_qa_77,4,test,conv-47_session_4_D4:12,conv-47_session_4_D4:12,1,1,False,mapped
conv-47_qa_78,4,test,conv-47_session_5_D5:1,conv-47_session_5_D5:1,1,1,False,mapped
conv-47_qa_79,4,test,conv-47_session_5_D5:1,conv-47_session_5_D5:1,1,1,False,mapped
conv-47_qa_80,4,test,conv-47_session_6_D6:6,conv-47_session_6_D6:6,1,1,False,mapped
conv-47_qa_81,4,test,conv-47_session_6_D6:6,conv-47_session_6_D6:6,1,1,False,mapped
conv-47_qa_82,4,test,conv-47_session_6_D6:12,conv-47_session_6_D6:12,1,1,False,mapped
conv-47_qa_83,4,test,conv-47_session_6_D6:15,conv-47_session_6_D6:15,1,1,False,mapped
conv-47_qa_84,4,test,conv-47_session_7_D7:13,conv-47_session_7_D7:13,1,1,False,mapped
conv-47_qa_85,4,test,conv-47_session_9_D9:12,conv-47_session_9_D9:12,1,1,False,mapped
conv-47_qa_86,4,test,conv-47_session_9_D9:18,conv-47_session_9_D9:18,1,1,False,mapped
conv-47_qa_87,4,test,conv-47_session_9_D9:19,conv-47_session_9_D9:19,1,1,False,mapped
conv-47_qa_88,4,test,conv-47_session_10_D10:4,conv-47_session_10_D10:4,1,1,False,mapped
conv-47_qa_89,4,test,conv-47_session_10_D10:12,conv-47_session_10_D10:12,1,1,False,mapped
conv-47_qa_90,4,test,conv-47_session_10_D10:10,conv-47_session_10_D10:10,1,1,False,mapped
conv-47_qa_91,4,test,conv-47_session_11_D11:5,conv-47_session_11_D11:5,1,1,False,mapped
conv-47_qa_92,4,test,conv-47_session_11_D11:3,conv-47_session_11_D11:3,1,1,False,mapped
conv-47_qa_93,4,test,conv-47_session_12_D12:5;conv-47_session_12_D12:6,conv-47_session_12_D12:5;conv-47_session_12_D12:6,2,2,False,mapped
conv-47_qa_94,4,test,conv-47_session_13_D13:8,conv-47_session_13_D13:8,1,1,False,mapped
conv-47_qa_95,4,test,conv-47_session_13_D13:12,conv-47_session_13_D13:12,1,1,False,mapped
conv-47_qa_96,4,test,conv-47_session_13_D13:15,conv-47_session_13_D13:15,1,1,False,mapped
conv-47_qa_97,4,test,conv-47_session_13_D13:15,conv-47_session_13_D13:15,1,1,False,mapped
conv-47_qa_98,4,test,conv-47_session_14_D14:23,conv-47_session_14_D14:23,1,1,False,mapped
conv-47_qa_99,4,test,conv-47_session_15_D15:11,conv-47_session_15_D15:11,1,1,False,mapped
conv-47_qa_100,4,test,conv-47_session_15_D15:15,conv-47_session_15_D15:15,1,1,False,mapped
conv-47_qa_101,4,test,conv-47_session_16_D16:8,conv-47_session_16_D16:8,1,1,False,mapped
conv-47_qa_102,4,test,conv-47_session_16_D16:9,conv-47_session_16_D16:9,1,1,False,mapped
conv-47_qa_103,4,test,conv-47_session_16_D16:5,conv-47_session_16_D16:5,1,1,False,mapped
conv-47_qa_104,4,test,conv-47_session_16_D16:11,conv-47_session_16_D16:11,1,1,False,mapped
conv-47_qa_105,4,test,conv-47_session_16_D16:13,conv-47_session_16_D16:13,1,1,False,mapped
conv-47_qa_106,4,test,conv-47_session_17_D17:1,conv-47_session_17_D17:1,1,1,False,mapped
conv-47_qa_107,4,test,conv-47_session_18_D18:3,conv-47_session_18_D18:3,1,1,False,mapped
conv-47_qa_108,4,test,conv-47_session_18_D18:9,conv-47_session_18_D18:9,1,1,False,mapped
conv-47_qa_109,4,test,conv-47_session_18_D18:16,conv-47_session_18_D18:16,1,1,False,mapped
conv-47_qa_110,4,test,conv-47_session_19_D19:3,conv-47_session_19_D19:3,1,1,False,mapped
conv-47_qa_111,4,test,conv-47_session_19_D19:7,conv-47_session_19_D19:7,1,1,False,mapped
conv-47_qa_112,4,test,conv-47_session_19_D19:7,conv-47_session_19_D19:7,1,1,False,mapped
conv-47_qa_113,4,test,conv-47_session_19_D19:14,conv-47_session_19_D19:14,1,1,False,mapped
conv-47_qa_114,4,test,conv-47_session_19_D19:14,conv-47_session_19_D19:14,1,1,False,mapped
conv-47_qa_115,4,test,conv-47_session_20_D20:17,conv-47_session_20_D20:17,1,1,False,mapped
conv-47_qa_116,4,test,conv-47_session_21_D21:16,conv-47_session_21_D21:16,1,1,False,mapped
conv-47_qa_117,4,test,conv-47_session_22_D22:7,conv-47_session_22_D22:7,1,1,False,mapped
conv-47_qa_118,4,test,conv-47_session_22_D22:10,conv-47_session_22_D22:10,1,1,False,mapped
conv-47_qa_119,4,test,conv-47_session_22_D22:12,conv-47_session_22_D22:12,1,1,False,mapped
conv-47_qa_120,4,test,conv-47_session_23_D23:10,conv-47_session_23_D23:10,1,1,False,mapped
conv-47_qa_121,4,test,conv-47_session_23_D23:3,conv-47_session_23_D23:3,1,1,False,mapped
conv-47_qa_122,4,test,conv-47_session_23_D23:15,conv-47_session_23_D23:15,1,1,False,mapped
conv-47_qa_123,4,test,conv-47_session_23_D23:15,conv-47_session_23_D23:15,1,1,False,mapped
conv-47_qa_124,4,test,conv-47_session_23_D23:13,conv-47_session_23_D23:13,1,1,False,mapped
conv-47_qa_125,4,test,conv-47_session_23_D23:13,conv-47_session_23_D23:13,1,1,False,mapped
conv-47_qa_126,4,test,conv-47_session_24_D24:3,conv-47_session_24_D24:3,1,1,False,mapped
conv-47_qa_127,4,test,conv-47_session_24_D24:4,conv-47_session_24_D24:4,1,1,False,mapped
conv-47_qa_128,4,test,conv-47_session_24_D24:8,conv-47_session_24_D24:8,1,1,False,mapped
conv-47_qa_129,4,test,conv-47_session_24_D24:13,conv-47_session_24_D24:13,1,1,False,mapped
conv-47_qa_130,4,test,conv-47_session_24_D24:14,conv-47_session_24_D24:14,1,1,False,mapped
conv-47_qa_131,4,test,conv-47_session_24_D24:15,conv-47_session_24_D24:15,1,1,False,mapped
conv-47_qa_132,4,test,conv-47_session_25_D25:7,conv-47_session_25_D25:7,1,1,False,mapped
conv-47_qa_133,4,test,conv-47_session_25_D25:9,conv-47_session_25_D25:9,1,1,False,mapped
conv-47_qa_134,4,test,conv-47_session_25_D25:13,conv-47_session_25_D25:13,1,1,False,mapped
conv-47_qa_135,4,test,conv-47_session_26_D26:3,conv-47_session_26_D26:3,1,1,False,mapped
conv-47_qa_136,4,test,conv-47_session_26_D26:5,conv-47_session_26_D26:5,1,1,False,mapped
conv-47_qa_137,4,test,conv-47_session_26_D26:10,conv-47_session_26_D26:10,1,1,False,mapped
conv-47_qa_138,4,test,conv-47_session_27_D27:6,conv-47_session_27_D27:6,1,1,False,mapped
conv-47_qa_139,4,test,conv-47_session_28_D28:25,conv-47_session_28_D28:25,1,1,False,mapped
conv-47_qa_140,4,test,conv-47_session_28_D28:3,conv-47_session_28_D28:3,1,1,False,mapped
conv-47_qa_141,4,test,conv-47_session_29_D29:1;conv-47_session_29_D29:3,conv-47_session_29_D29:1;conv-47_session_29_D29:3,2,2,False,mapped
conv-47_qa_142,4,test,conv-47_session_29_D29:1;conv-47_session_29_D29:3,conv-47_session_29_D29:1;conv-47_session_29_D29:3,2,2,False,mapped
conv-47_qa_143,4,test,conv-47_session_29_D29:8;conv-47_session_29_D29:10,conv-47_session_29_D29:8;conv-47_session_29_D29:10,2,2,False,mapped
conv-47_qa_144,4,test,conv-47_session_29_D29:10,conv-47_session_29_D29:10,1,1,False,mapped
conv-47_qa_145,4,test,conv-47_session_29_D29:12,conv-47_session_29_D29:12,1,1,False,mapped
conv-47_qa_146,4,test,conv-47_session_30_D30:14,conv-47_session_30_D30:14,1,1,False,mapped
conv-47_qa_147,4,test,conv-47_session_30_D30:18,conv-47_session_30_D30:18,1,1,False,mapped
conv-47_qa_148,4,test,conv-47_session_31_D31:4,conv-47_session_31_D31:4,1,1,False,mapped
conv-47_qa_149,4,test,conv-47_session_31_D31:22,conv-47_session_31_D31:22,1,1,False,mapped
conv-48_qa_0,2,dev,conv-48_session_1_D1:2,conv-48_session_1_D1:2,1,1,False,mapped
conv-48_qa_1,1,dev,conv-48_session_1_D1:5;conv-48_session_2_D2:1;conv-48_session_6_D6:4,conv-48_session_1_D1:5;conv-48_session_2_D2:1;conv-48_session_6_D6:4,3,3,False,mapped
conv-48_qa_2,2,dev,conv-48_session_1_D1:5,conv-48_session_1_D1:5,1,1,False,mapped
conv-48_qa_3,2,dev,conv-48_session_1_D1:6,conv-48_session_1_D1:6,1,1,False,mapped
conv-48_qa_4,2,dev,conv-48_session_1_D1:8,conv-48_session_1_D1:8,1,1,False,mapped
conv-48_qa_5,3,dev,conv-48_session_1_D1:8,conv-48_session_1_D1:8,1,1,False,mapped
conv-48_qa_6,1,dev,conv-48_session_1_D1:8;conv-48_session_1_D1:9,conv-48_session_1_D1:8;conv-48_session_1_D1:9,2,2,False,mapped
conv-48_qa_7,2,dev,conv-48_session_1_D1:8,conv-48_session_1_D1:8,1,1,False,mapped
conv-48_qa_8,1,dev,conv-48_session_1_D1:15;conv-48_session_2_D2:3;conv-48_session_6_D6:4;conv-48_session_15_D15:29,conv-48_session_1_D1:15;conv-48_session_2_D2:3;conv-48_session_6_D6:4;conv-48_session_15_D15:29,4,4,False,mapped
conv-48_qa_9,2,dev,conv-48_session_2_D2:1,conv-48_session_2_D2:1,1,1,False,mapped
conv-48_qa_10,2,dev,conv-48_session_2_D2:3,conv-48_session_2_D2:3,1,1,False,mapped
conv-48_qa_11,3,dev,conv-48_session_2_D2:5;conv-48_session_19_D19:11;conv-48_session_23_D23:4;conv-48_session_28_D28:11,conv-48_session_2_D2:5;conv-48_session_19_D19:11;conv-48_session_23_D23:4;conv-48_session_28_D28:11,4,4,False,mapped
conv-48_qa_12,2,dev,conv-48_session_2_D2:7,conv-48_session_2_D2:7,1,1,False,mapped
conv-48_qa_13,1,dev,conv-48_session_2_D2:13;conv-48_session_4_D4:34;conv-48_session_6_D6:10;conv-48_session_19_D19:17,conv-48_session_2_D2:13;conv-48_session_4_D4:34;conv-48_session_6_D6:10;conv-48_session_19_D19:17,4,4,False,mapped
conv-48_qa_14,1,dev,conv-48_session_2_D2:17;conv-48_session_2_D2:19;conv-48_session_12_D12:3;conv-48_session_29_D29:7,conv-48_session_2_D2:17;conv-48_session_2_D2:19;conv-48_session_12_D12:3;conv-48_session_29_D29:7,4,4,False,mapped
conv-48_qa_15,4,dev,conv-48_session_2_D2:20;conv-48_session_2_D2:22;conv-48_session_2_D2:24,conv-48_session_2_D2:20;conv-48_session_2_D2:22;conv-48_session_2_D2:24,3,3,False,mapped
conv-48_qa_16,4,dev,conv-48_session_2_D2:20;conv-48_session_2_D2:22,conv-48_session_2_D2:20;conv-48_session_2_D2:22,2,2,False,mapped
conv-48_qa_17,2,dev,conv-48_session_2_D2:24,conv-48_session_2_D2:24,1,1,False,mapped
conv-48_qa_18,3,dev,conv-48_session_2_D2:24,conv-48_session_2_D2:24,1,1,False,mapped
conv-48_qa_19,1,dev,conv-48_session_2_D2:24;conv-48_session_1_D1:8,conv-48_session_2_D2:24;conv-48_session_1_D1:8,2,2,False,mapped
conv-48_qa_20,1,dev,conv-48_session_2_D2:26;conv-48_session_2_D2:30;conv-48_session_20_D20:1;conv-48_session_15_D15:10;conv-48_session_19_D19:10,conv-48_session_2_D2:26;conv-48_session_2_D2:30;conv-48_session_20_D20:1;conv-48_session_15_D15:10;conv-48_session_19_D19:10,5,5,False,mapped
conv-48_qa_21,2,dev,conv-48_session_2_D2:30,conv-48_session_2_D2:30,1,1,False,mapped
conv-48_qa_22,2,dev,conv-48_session_3_D3:4,conv-48_session_3_D3:4,1,1,False,mapped
