experiment,mode,query_id,seed_entity,hop,relation_path,latency_ms,raw_edges_from_db,returned_edges,cache_hit,error
B3_cache,HD_warm,q17,entity_1418,2,,29.2783,320,320,0,0
B3_cache,HD_warm,q18,entity_312,2,,28.2775,240,240,0,0
B3_cache,HD_warm,q19,entity_453,2,,29.2303,340,340,0,0
B3_cache,HD_warm,q20,entity_1564,2,,63.9039,380,380,0,0
B3_cache,HD_warm,q21,entity_1582,2,,25.735,300,300,0,0
B3_cache,HD_warm,q22,entity_958,2,,23.8485,300,300,0,0
B3_cache,HD_warm,q23,entity_1542,2,,25.8047,200,200,0,0
B3_cache,HD_warm,q24,entity_605,2,,24.2489,300,700,1,0
B3_cache,HD_warm,q25,entity_366,2,,38.2364,300,300,0,0
B3_cache,HD_warm,q26,entity_361,2,,33.2517,240,240,0,0
B3_cache,HD_warm,q27,entity_1706,2,,25.2777,360,360,0,0
B3_cache,HD_warm,q28,entity_1064,2,,28.1685,340,340,0,0
B3_cache,HD_warm,q29,entity_1442,2,,24.863,320,320,0,0
B3_cache,HD_warm,q30,entity_1626,2,,31.2749,280,280,0,0
B3_cache,HD_warm,q31,entity_1593,2,,20.4731,280,680,1,0
B3_cache,HD_warm,q32,entity_1576,2,,29.9798,300,300,0,0
B3_cache,HD_warm,q33,entity_523,2,,39.9219,300,300,0,0
B3_cache,HD_warm,q34,entity_752,2,,29.7655,320,320,0,0
B3_cache,HD_warm,q35,entity_1428,2,,26.6273,280,680,1,0
B3_cache,HD_warm,q36,entity_1472,2,,25.6067,320,320,0,0
B3_cache,HD_warm,q37,entity_1039,2,,39.4859,320,320,0,0
B3_cache,HD_warm,q38,entity_254,2,,30.9131,260,260,0,0
B3_cache,HD_warm,q39,entity_805,2,,29.9074,320,320,0,0
B3_cache,HD_warm,q40,entity_691,2,,25.3411,320,320,0,0
B3_cache,HD_warm,q41,entity_81,2,,30.5064,280,280,0,0
B3_cache,HD_warm,q42,entity_1560,2,,28.182,380,380,0,0
B3_cache,HD_warm,q43,entity_1189,2,,29.1607,220,220,0,0
B3_cache,HD_warm,q44,entity_61,2,,28.5707,260,660,1,0
B3_cache,HD_warm,q45,entity_1111,2,,30.5615,240,240,0,0
B3_cache,HD_warm,q46,entity_1628,2,,133.7227,5180,7180,1,0
B3_cache,HD_warm,q47,entity_670,2,,35.4665,340,340,0,0
B3_cache,HD_warm,q48,entity_1101,2,,25.6347,360,360,0,0
B3_cache,HD_warm,q49,entity_881,2,,59.9947,380,380,0,0
B3_cache,HD_cold,q0,entity_890,2,,27.4882,700,700,0,0
B3_cache,HD_cold,q1,entity_1480,2,,27.1512,320,320,0,0
B3_cache,HD_cold,q2,entity_724,2,,30.8221,320,320,0,0
B3_cache,HD_cold,q3,entity_558,2,,27.504,1100,1100,0,0
B3_cache,HD_cold,q4,entity_1096,2,,26.4325,640,640,0,0
B3_cache,HD_cold,q5,entity_268,2,,27.5021,260,260,0,0
B3_cache,HD_cold,q6,entity_438,2,,31.1887,700,700,0,0
B3_cache,HD_cold,q7,entity_145,2,,25.9887,300,300,0,0
B3_cache,HD_cold,q8,entity_1168,2,,25.1894,1060,1060,0,0
B3_cache,HD_cold,q9,entity_1489,2,,29.6612,300,300,0,0
B3_cache,HD_cold,q10,entity_546,2,,25.9422,360,360,0,0
B3_cache,HD_cold,q11,entity_1370,2,,28.1391,260,260,0,0
B3_cache,HD_cold,q12,entity_554,2,,39.7061,260,260,0,0
B3_cache,HD_cold,q13,entity_14,2,,36.4986,280,280,0,0
B3_cache,HD_cold,q14,entity_6,2,,26.277,280,280,0,0
B3_cache,HD_cold,q15,entity_1318,2,,28.0376,320,320,0,0
B3_cache,HD_cold,q16,entity_1456,2,,33.0539,280,280,0,0
B3_cache,HD_cold,q17,entity_1418,2,,30.076,320,320,0,0
B3_cache,HD_cold,q18,entity_312,2,,26.8334,240,240,0,0
B3_cache,HD_cold,q19,entity_453,2,,31.3123,340,340,0,0
B3_cache,HD_cold,q20,entity_1564,2,,27.5253,380,380,0,0
B3_cache,HD_cold,q21,entity_1582,2,,27.5878,300,300,0,0
B3_cache,HD_cold,q22,entity_958,2,,29.4721,300,300,0,0
B3_cache,HD_cold,q23,entity_1542,2,,28.7569,200,200,0,0
B3_cache,HD_cold,q24,entity_605,2,,29.9988,700,700,0,0
B3_cache,HD_cold,q25,entity_366,2,,24.8776,300,300,0,0
B3_cache,HD_cold,q26,entity_361,2,,29.9499,240,240,0,0
B3_cache,HD_cold,q27,entity_1706,2,,31.2533,360,360,0,0
B3_cache,HD_cold,q28,entity_1064,2,,39.6891,340,340,0,0
B3_cache,HD_cold,q29,entity_1442,2,,34.428,320,320,0,0
B3_cache,HD_cold,q30,entity_1626,2,,31.482,280,280,0,0
B3_cache,HD_cold,q31,entity_1593,2,,25.8166,680,680,0,0
B3_cache,HD_cold,q32,entity_1576,2,,37.7758,300,300,0,0
B3_cache,HD_cold,q33,entity_523,2,,34.865,300,300,0,0
B3_cache,HD_cold,q34,entity_752,2,,27.1901,320,320,0,0
B3_cache,HD_cold,q35,entity_1428,2,,26.3261,680,680,0,0
B3_cache,HD_cold,q36,entity_1472,2,,29.1429,320,320,0,0
B3_cache,HD_cold,q37,entity_1039,2,,36.9274,320,320,0,0
B3_cache,HD_cold,q38,entity_254,2,,31.1748,260,260,0,0
B3_cache,HD_cold,q39,entity_805,2,,28.9978,320,320,0,0
B3_cache,HD_cold,q40,entity_691,2,,31.9767,320,320,0,0
B3_cache,HD_cold,q41,entity_81,2,,27.4457,280,280,0,0
B3_cache,HD_cold,q42,entity_1560,2,,27.5319,380,380,0,0
B3_cache,HD_cold,q43,entity_1189,2,,49.0421,220,220,0,0
B3_cache,HD_cold,q44,entity_61,2,,24.807,660,660,0,0
B3_cache,HD_cold,q45,entity_1111,2,,31.4194,240,240,0,0
B3_cache,HD_cold,q46,entity_1628,2,,173.578,6380,7180,1,0
B3_cache,HD_cold,q47,entity_670,2,,34.3099,340,340,0,0
B3_cache,HD_cold,q48,entity_1101,2,,32.6081,360,360,0,0
B3_cache,HD_cold,q49,entity_881,2,,29.3463,380,380,0,0
B3_cache,LRU_realistic,q0,entity_4528,2,,6.7061,0,0,0,0
B3_cache,LRU_realistic,q1,entity_3635,2,,15.8854,0,0,0,0
B3_cache,LRU_realistic,q2,entity_927,2,,34.5807,260,260,0,0
B3_cache,LRU_realistic,q3,entity_3763,2,,8.255,0,0,0,0
B3_cache,LRU_realistic,q4,entity_3866,2,,15.4301,0,0,0,0
B3_cache,LRU_realistic,q5,entity_2276,2,,190.0723,6840,6840,0,0
B3_cache,LRU_realistic,q6,entity_1529,2,,38.1486,300,320,1,0
B3_cache,LRU_realistic,q7,entity_1642,2,,26.1624,360,360,0,0
B3_cache,LRU_realistic,q8,entity_3758,2,,4.6217,0,0,0,0
B3_cache,LRU_realistic,q9,entity_4990,2,,10.2365,0,0,0,0
B3_cache,LRU_realistic,q10,entity_3265,2,,42.2794,280,280,1,0
B3_cache,LRU_realistic,q11,entity_2413,2,,34.904,320,320,0,0
B3_cache,LRU_realistic,q12,entity_645,2,,177.4944,6640,6640,0,0
B3_cache,LRU_realistic,q13,entity_1170,2,,153.2048,7860,7860,0,0
B3_cache,LRU_realistic,q14,entity_3436,2,,184.4261,7480,7480,0,0
B3_cache,LRU_realistic,q15,entity_2370,2,,158.0372,8820,8820,0,0
B3_cache,LRU_realistic,q16,entity_1233,2,,36.1628,220,220,0,0
B3_cache,LRU_realistic,q17,entity_3032,2,,199.0085,9180,9200,1,0
B3_cache,LRU_realistic,q18,entity_4598,2,,0.3835,0,0,1,0
B3_cache,LRU_realistic,q19,entity_2744,2,,27.6533,300,320,1,0
B3_cache,LRU_realistic,q20,entity_4467,2,,8.4716,0,0,0,0
B3_cache,LRU_realistic,q21,entity_2385,2,,34.5567,700,700,0,0
B3_cache,LRU_realistic,q22,entity_2550,2,,24.237,320,340,1,0
B3_cache,LRU_realistic,q23,entity_1728,2,,145.0118,6600,6660,1,0
B3_cache,LRU_realistic,q24,entity_1828,2,,187.8539,6660,6660,0,0
B3_cache,LRU_realistic,q25,entity_53,2,,155.6695,7220,7220,0,0
B3_cache,LRU_realistic,q26,entity_2075,2,,25.0898,1060,1060,0,0
B3_cache,LRU_realistic,q27,entity_3594,2,,6.5698,0,0,0,0
B3_cache,LRU_realistic,q28,entity_4522,2,,14.7849,0,0,0,0
B3_cache,LRU_realistic,q29,entity_1791,2,,247.6611,7300,7320,1,0
B3_cache,LRU_realistic,q30,entity_1338,2,,162.3872,9560,9560,0,0
B3_cache,LRU_realistic,q31,entity_217,2,,188.7361,9160,9160,0,0
B3_cache,LRU_realistic,q32,entity_2278,2,,176.3765,7640,7640,0,0
B3_cache,LRU_realistic,q33,entity_3592,2,,12.4099,0,0,0,0
B3_cache,LRU_realistic,q34,entity_3523,2,,15.4484,0,0,0,0
B3_cache,LRU_realistic,q35,entity_1907,2,,174.5029,7480,7480,0,0
B3_cache,LRU_realistic,q36,entity_3485,2,,41.7522,280,280,0,0
B3_cache,LRU_realistic,q37,entity_2988,2,,204.5315,9380,9380,0,0
B3_cache,LRU_realistic,q38,entity_580,2,,42.2528,280,280,1,0
B3_cache,LRU_realistic,q39,entity_2910,2,,154.5933,7040,7040,0,0
B3_cache,LRU_realistic,q40,entity_953,2,,33.9523,260,260,0,0
B3_cache,LRU_realistic,q41,entity_584,2,,197.7562,8000,8040,1,0
B3_cache,LRU_realistic,q42,entity_4842,2,,0.3452,0,0,1,0
B3_cache,LRU_realistic,q43,entity_1905,2,,157.9399,6520,6520,0,0
B3_cache,LRU_realistic,q44,entity_4629,2,,0.37,0,0,1,0
B3_cache,LRU_realistic,q45,entity_712,2,,153.8437,8340,8340,0,0
B3_cache,LRU_realistic,q46,entity_3385,2,,23.4575,660,660,1,0
B3_cache,LRU_realistic,q47,entity_400,2,,62.5899,300,300,0,0
B3_cache,LRU_realistic,q48,entity_4844,2,,2.6936,0,0,0,0
B3_cache,LRU_realistic,q49,entity_122,2,,38.4204,320,320,0,0
B3_cache,LRU_realistic,q50,entity_3758,2,,6.117,0,0,0,0
B3_cache,LRU_realistic,q51,entity_819,2,,35.2939,300,300,0,0
B3_cache,LRU_realistic,q52,entity_1022,2,,146.6178,7180,7320,1,0
B3_cache,LRU_realistic,q53,entity_1795,2,,44.2848,320,340,1,0
B3_cache,LRU_realistic,q54,entity_2276,2,,161.3089,6800,6840,1,0
B3_cache,LRU_realistic,q55,entity_204,2,,191.7375,7200,7200,0,0
B3_cache,LRU_realistic,q56,entity_2005,2,,155.5198,7760,7760,0,0
B3_cache,LRU_realistic,q57,entity_3112,2,,180.0131,7060,7060,0,0
B3_cache,LRU_realistic,q58,entity_991,2,,28.5459,340,340,0,0
B3_cache,LRU_realistic,q59,entity_4937,2,,8.4688,0,0,0,0
B3_cache,LRU_realistic,q60,entity_53,2,,139.6012,6820,7220,1,0
B3_cache,LRU_realistic,q61,entity_1907,2,,194.6191,7480,7480,0,0
B3_cache,LRU_realistic,q62,entity_4578,2,,5.0702,0,0,0,0
B3_cache,LRU_realistic,q63,entity_2577,2,,160.9014,9280,9280,0,0
B3_cache,LRU_realistic,q64,entity_1763,2,,164.5214,8980,8980,0,0
B3_cache,LRU_realistic,q65,entity_2006,2,,192.3735,7100,7100,0,0
B3_cache,LRU_realistic,q66,entity_4381,2,,5.2709,0,0,0,0
B3_cache,LRU_realistic,q67,entity_584,2,,162.8904,8040,8040,0,0
B3_cache,LRU_realistic,q68,entity_1828,2,,180.6747,6660,6660,0,0
B3_cache,LRU_realistic,q69,entity_1745,2,,33.7274,220,260,1,0
B3_cache,LRU_realistic,q70,entity_1246,2,,26.7819,360,360,0,0
B3_cache,LRU_realistic,q71,entity_4467,2,,8.6523,0,0,0,0
B3_cache,LRU_realistic,q72,entity_1867,2,,33.095,320,340,1,0
B3_cache,LRU_realistic,q73,entity_3427,2,,22.3624,240,240,1,0
B3_cache,LRU_realistic,q74,entity_2636,2,,23.828,1080,1080,0,0
B3_cache,LRU_realistic,q75,entity_4646,2,,8.705,0,0,0,0
B3_cache,LRU_realistic,q76,entity_2988,2,,174.8329,9300,9380,1,0
B3_cache,LRU_realistic,q77,entity_4516,2,,16.9633,0,0,0,0
B3_cache,LRU_realistic,q78,entity_1249,2,,34.3426,300,300,1,0
B3_cache,LRU_realistic,q79,entity_3998,2,,9.2006,0,0,0,0
B3_cache,LRU_realistic,q80,entity_2380,2,,34.8647,220,240,1,0
B3_cache,LRU_realistic,q81,entity_3313,2,,40.2343,380,380,0,0
B3_cache,LRU_realistic,q82,entity_2277,2,,204.9987,8320,8340,1,0
B3_cache,LRU_realistic,q83,entity_1170,2,,167.2545,7860,7860,0,0
B3_cache,LRU_realistic,q84,entity_4375,2,,9.1543,0,0,0,0
B3_cache,LRU_realistic,q85,entity_3047,2,,33.6828,260,280,1,0
B3_cache,LRU_realistic,q86,entity_2503,2,,34.368,240,240,1,0
B3_cache,LRU_realistic,q87,entity_4111,2,,6.0429,0,0,0,0
B3_cache,LRU_realistic,q88,entity_375,2,,189.2434,8740,8740,0,0
B3_cache,LRU_realistic,q89,entity_2370,2,,170.6809,8820,8820,0,0
B3_cache,LRU_realistic,q90,entity_2110,2,,36.3715,360,360,0,0
B3_cache,LRU_realistic,q91,entity_2138,2,,30.0439,300,300,1,0
B3_cache,LRU_realistic,q92,entity_2517,2,,24.725,260,280,1,0
B3_cache,LRU_realistic,q93,entity_3784,2,,9.5535,0,0,0,0
B3_cache,LRU_realistic,q94,entity_260,2,,199.1023,8320,8380,1,0
B3_cache,LRU_realistic,q95,entity_2401,2,,148.2751,7800,7800,0,0
B3_cache,LRU_realistic,q96,entity_2900,2,,24.2519,320,320,0,0
B3_cache,LRU_realistic,q97,entity_839,2,,149.4793,8020,8040,1,0
B3_cache,LRU_realistic,q98,entity_3898,2,,2.4064,0,0,0,0
B3_cache,LRU_realistic,q99,entity_767,2,,207.7883,7360,7360,0,0
B3_cache,LRU_realistic,q100,entity_2834,2,,32.1617,280,280,1,0
B3_cache,LRU_realistic,q101,entity_2279,2,,29.406,680,680,1,0
B3_cache,LRU_realistic,q102,entity_4516,2,,3.9599,0,0,0,0
B3_cache,LRU_realistic,q103,entity_1866,2,,154.5621,9260,9300,1,0
B3_cache,LRU_realistic,q104,entity_1432,2,,25.2801,260,280,1,0
B3_cache,LRU_realistic,q105,entity_1741,2,,183.8052,7460,7480,1,0
B3_cache,LRU_realistic,q106,entity_3335,2,,23.0484,340,360,1,0
B3_cache,LRU_realistic,q107,entity_262,2,,151.8984,8140,8140,0,0
B3_cache,LRU_realistic,q108,entity_2370,2,,199.9146,8820,8820,0,0
B3_cache,LRU_realistic,q109,entity_3980,2,,13.7224,0,0,0,0
B3_cache,LRU_realistic,q110,entity_837,2,,158.9124,7920,7920,0,0
B3_cache,LRU_realistic,q111,entity_2769,2,,27.8867,320,320,0,0
B3_cache,LRU_realistic,q112,entity_4572,2,,8.1843,0,0,0,0
B3_cache,LRU_realistic,q113,entity_1799,2,,206.3515,10420,10420,0,0
B3_cache,LRU_realistic,q114,entity_4961,2,,12.187,0,0,0,0
B3_cache,LRU_realistic,q115,entity_4646,2,,10.9335,0,0,0,0
B3_cache,LRU_realistic,q116,entity_4303,2,,15.5335,0,0,0,0
B3_cache,LRU_realistic,q117,entity_792,2,,147.3778,7940,8340,1,0
B3_cache,LRU_realistic,q118,entity_1307,2,,185.3125,6240,6240,0,0
B3_cache,LRU_realistic,q119,entity_3436,2,,151.1108,7480,7480,0,0
B3_cache,LRU_realistic,q120,entity_217,2,,152.9971,9160,9160,0,0
B3_cache,LRU_realistic,q121,entity_2812,2,,31.5199,680,680,1,0
B3_cache,LRU_realistic,q122,entity_244,2,,190.4006,7760,7820,1,0
B3_cache,LRU_realistic,q123,entity_1805,2,,149.1118,9480,9880,1,0
B3_cache,LRU_realistic,q124,entity_3621,2,,16.0062,0,0,0,0
B3_cache,LRU_realistic,q125,entity_316,2,,34.0497,300,300,0,0
B3_cache,LRU_realistic,q126,entity_201,2,,27.6003,260,280,1,0
B3_cache,LRU_realistic,q127,entity_2200,2,,36.1817,320,320,1,0
B3_cache,LRU_realistic,q128,entity_1628,2,,178.3871,7180,7180,0,0
B3_cache,LRU_realistic,q129,entity_602,2,,36.4708,240,240,0,0
B3_cache,LRU_realistic,q130,entity_555,2,,40.1338,340,340,0,0
B3_cache,LRU_realistic,q131,entity_4214,2,,0.3138,0,0,1,0
B3_cache,LRU_realistic,q132,entity_1575,2,,187.9469,7060,7080,1,0
B3_cache,LRU_realistic,q133,entity_1828,2,,196.8802,6660,6660,0,0
B3_cache,LRU_realistic,q134,entity_520,2,,26.8183,240,260,1,0
B3_cache,LRU_realistic,q135,entity_1905,2,,157.1096,6520,6520,0,0
B3_cache,LRU_realistic,q136,entity_1273,2,,188.5432,8860,8860,0,0
B3_cache,LRU_realistic,q137,entity_239,2,,26.6301,720,720,0,0
B3_cache,LRU_realistic,q138,entity_4945,2,,6.3994,0,0,0,0
B3_cache,LRU_realistic,q139,entity_912,2,,163.9643,7360,7360,0,0
B3_cache,LRU_realistic,q140,entity_2817,2,,153.2321,8960,8960,0,0
B3_cache,LRU_realistic,q141,entity_4737,2,,10.0354,0,0,0,0
B3_cache,LRU_realistic,q142,entity_4731,2,,13.5828,0,0,0,0
B3_cache,LRU_realistic,q143,entity_2390,2,,34.6131,320,320,1,0
B3_cache,LRU_realistic,q144,entity_3032,2,,201.8881,9180,9200,1,0
B3_cache,LRU_realistic,q145,entity_2940,2,,163.0344,7060,7060,0,0
B3_cache,LRU_realistic,q146,entity_1403,2,,25.8238,380,780,1,0
B3_cache,LRU_realistic,q147,entity_4441,2,,5.6813,0,0,0,0
B3_cache,LRU_realistic,q148,entity_759,2,,219.7395,8000,8020,1,0
B3_cache,LRU_realistic,q149,entity_1907,2,,163.1758,7480,7480,0,0
B3_cache,HD_realistic,q0,entity_4528,2,,2.5422,0,0,0,0
B3_cache,HD_realistic,q1,entity_3635,2,,15.3501,0,0,0,0
B3_cache,HD_realistic,q2,entity_927,2,,34.1939,260,260,0,0
B3_cache,HD_realistic,q3,entity_3763,2,,9.3144,0,0,0,0
B3_cache,HD_realistic,q4,entity_3866,2,,19.0747,0,0,0,0
B3_cache,HD_realistic,q5,entity_2276,2,,194.5052,6840,6840,0,0
B3_cache,HD_realistic,q6,entity_1529,2,,42.5782,320,320,0,0
B3_cache,HD_realistic,q7,entity_1642,2,,32.4336,360,360,0,0
B3_cache,HD_realistic,q8,entity_3758,2,,10.275,0,0,0,0
B3_cache,HD_realistic,q9,entity_4990,2,,14.5525,0,0,0,0
B3_cache,HD_realistic,q10,entity_3265,2,,46.3659,280,280,0,0
B3_cache,HD_realistic,q11,entity_2413,2,,37.2069,320,320,0,0
B3_cache,HD_realistic,q12,entity_645,2,,157.7901,5840,6640,1,0
B3_cache,HD_realistic,q13,entity_1170,2,,193.8399,7460,7860,1,0
B3_cache,HD_realistic,q14,entity_3436,2,,149.3994,7480,7480,0,0
B3_cache,HD_realistic,q15,entity_2370,2,,162.1061,7620,8820,1,0
B3_cache,HD_realistic,q16,entity_1233,2,,43.2232,220,220,0,0
B3_cache,HD_realistic,q17,entity_3032,2,,178.361,8400,9200,1,0
B3_cache,HD_realistic,q18,entity_4598,2,,4.6424,0,0,0,0
B3_cache,HD_realistic,q19,entity_2744,2,,30.0792,320,320,0,0
B3_cache,HD_realistic,q20,entity_4467,2,,8.0113,0,0,0,0
B3_cache,HD_realistic,q21,entity_2385,2,,36.0887,300,700,1,0
B3_cache,HD_realistic,q22,entity_2550,2,,28.9236,340,340,0,0
B3_cache,HD_realistic,q23,entity_1728,2,,148.2468,6260,6660,1,0
B3_cache,HD_realistic,q24,entity_1828,2,,195.6793,6660,6660,0,0
B3_cache,HD_realistic,q25,entity_53,2,,173.2673,5220,7220,1,0
B3_cache,HD_realistic,q26,entity_2075,2,,33.6707,660,1060,1,0
B3_cache,HD_realistic,q27,entity_3594,2,,3.5603,0,0,0,0
B3_cache,HD_realistic,q28,entity_4522,2,,14.7426,0,0,0,0
B3_cache,HD_realistic,q29,entity_1791,2,,191.1938,6920,7320,1,0
B3_cache,HD_realistic,q30,entity_1338,2,,156.5416,7960,9560,1,0
B3_cache,HD_realistic,q31,entity_217,2,,176.5701,7160,9160,1,0
B3_cache,HD_realistic,q32,entity_2278,2,,148.4276,6040,7640,1,0
B3_cache,HD_realistic,q33,entity_3592,2,,15.0127,0,0,0,0
B3_cache,HD_realistic,q34,entity_3523,2,,14.5183,0,0,0,0
B3_cache,HD_realistic,q35,entity_1907,2,,168.568,5880,7480,1,0
B3_cache,HD_realistic,q36,entity_3485,2,,33.7303,280,280,0,0
B3_cache,HD_realistic,q37,entity_2988,2,,154.6537,7780,9380,1,0
B3_cache,HD_realistic,q38,entity_580,2,,31.4188,280,280,0,0
B3_cache,HD_realistic,q39,entity_2910,2,,161.4015,5440,7040,1,0
B3_cache,HD_realistic,q40,entity_953,2,,31.608,260,260,0,0
B3_cache,HD_realistic,q41,entity_584,2,,171.4037,6040,8040,1,0
B3_cache,HD_realistic,q42,entity_4842,2,,2.8781,0,0,0,0
B3_cache,HD_realistic,q43,entity_1905,2,,166.9336,5720,6520,1,0
B3_cache,HD_realistic,q44,entity_4629,2,,8.5758,0,0,0,0
B3_cache,HD_realistic,q45,entity_712,2,,170.587,5140,8340,1,0
B3_cache,HD_realistic,q46,entity_3385,2,,38.8473,660,660,0,0
B3_cache,HD_realistic,q47,entity_400,2,,28.9148,300,300,0,0
B3_cache,HD_realistic,q48,entity_4844,2,,7.4626,0,0,0,0
B3_cache,HD_realistic,q49,entity_122,2,,35.4831,320,320,0,0
B3_cache,HD_realistic,q50,entity_3758,2,,5.4457,0,0,0,0
B3_cache,HD_realistic,q51,entity_819,2,,34.0912,300,300,0,0
B3_cache,HD_realistic,q52,entity_1022,2,,156.3833,5720,7320,1,0
B3_cache,HD_realistic,q53,entity_1795,2,,38.3961,340,340,0,0
B3_cache,HD_realistic,q54,entity_2276,2,,187.7261,5240,6840,1,0
B3_cache,HD_realistic,q55,entity_204,2,,164.2463,6000,7200,1,0
B3_cache,HD_realistic,q56,entity_2005,2,,134.8389,5360,7760,1,0
B3_cache,HD_realistic,q57,entity_3112,2,,183.8305,5460,7060,1,0
B3_cache,HD_realistic,q58,entity_991,2,,43.7297,340,340,0,0
B3_cache,HD_realistic,q59,entity_4937,2,,12.3993,0,0,0,0
B3_cache,HD_realistic,q60,entity_53,2,,155.372,5220,7220,1,0
B3_cache,HD_realistic,q61,entity_1907,2,,158.1615,5080,7480,1,0
B3_cache,HD_realistic,q62,entity_4578,2,,15.8431,0,0,0,0
B3_cache,HD_realistic,q63,entity_2577,2,,150.5056,6080,9280,1,0
B3_cache,HD_realistic,q64,entity_1763,2,,136.1799,5380,8980,1,0
B3_cache,HD_realistic,q65,entity_2006,2,,170.9184,5100,7100,1,0
B3_cache,HD_realistic,q66,entity_4381,2,,9.2798,0,0,0,0
B3_cache,HD_realistic,q67,entity_584,2,,142.7332,5240,8040,1,0
B3_cache,HD_realistic,q68,entity_1828,2,,167.4786,5460,6660,1,0
B3_cache,HD_realistic,q69,entity_1745,2,,24.4612,260,260,0,0
B3_cache,HD_realistic,q70,entity_1246,2,,28.6293,360,360,0,0
B3_cache,HD_realistic,q71,entity_4467,2,,9.1947,0,0,0,0
B3_cache,HD_realistic,q72,entity_1867,2,,37.4269,340,340,0,0
B3_cache,HD_realistic,q73,entity_3427,2,,26.3002,240,240,0,0
B3_cache,HD_realistic,q74,entity_2636,2,,28.1092,280,1080,1,0
B3_cache,HD_realistic,q75,entity_4646,2,,9.4722,0,0,0,0
B3_cache,HD_realistic,q76,entity_2988,2,,143.7851,5380,9380,1,0
B3_cache,HD_realistic,q77,entity_4516,2,,10.8454,0,0,0,0
B3_cache,HD_realistic,q78,entity_1249,2,,31.1519,300,300,0,0
B3_cache,HD_realistic,q79,entity_3998,2,,10.027,0,0,0,0
B3_cache,HD_realistic,q80,entity_2380,2,,27.1534,240,240,0,0
B3_cache,HD_realistic,q81,entity_3313,2,,40.8924,380,380,0,0
B3_cache,HD_realistic,q82,entity_2277,2,,179.6268,5940,8340,1,0
B3_cache,HD_realistic,q83,entity_1170,2,,132.6655,5460,7860,1,0
B3_cache,HD_realistic,q84,entity_4375,2,,10.1313,0,0,0,0
B3_cache,HD_realistic,q85,entity_3047,2,,38.7509,280,280,0,0
B3_cache,HD_realistic,q86,entity_2503,2,,38.2713,240,240,0,0
B3_cache,HD_realistic,q87,entity_4111,2,,8.4921,0,0,0,0
B3_cache,HD_realistic,q88,entity_375,2,,145.6164,5140,8740,1,0
B3_cache,HD_realistic,q89,entity_2370,2,,172.3594,4820,8820,1,0
B3_cache,HD_realistic,q90,entity_2110,2,,30.2974,360,360,0,0
B3_cache,HD_realistic,q91,entity_2138,2,,28.0522,300,300,0,0
B3_cache,HD_realistic,q92,entity_2517,2,,28.7692,280,280,0,0
B3_cache,HD_realistic,q93,entity_3784,2,,9.6979,0,0,0,0
B3_cache,HD_realistic,q94,entity_260,2,,132.5636,5180,8380,1,0
B3_cache,HD_realistic,q95,entity_2401,2,,162.5171,5000,7800,1,0
B3_cache,HD_realistic,q96,entity_2900,2,,50.1409,320,320,0,0
B3_cache,HD_realistic,q97,entity_839,2,,137.9551,5240,8040,1,0
B3_cache,HD_realistic,q98,entity_3898,2,,3.5081,0,0,0,0
B3_cache,HD_realistic,q99,entity_767,2,,138.3,5360,7360,1,0
B3_cache,HD_realistic,q100,entity_2834,2,,33.155,280,280,0,0
B3_cache,HD_realistic,q101,entity_2279,2,,63.8721,280,680,1,0
B3_cache,HD_realistic,q102,entity_4516,2,,3.1784,0,0,0,0
B3_cache,HD_realistic,q103,entity_1866,2,,151.7118,5700,9300,1,0
B3_cache,HD_realistic,q104,entity_1432,2,,33.299,280,280,0,0
B3_cache,HD_realistic,q105,entity_1741,2,,133.0456,5480,7480,1,0
B3_cache,HD_realistic,q106,entity_3335,2,,35.6925,360,360,0,0
B3_cache,HD_realistic,q107,entity_262,2,,164.5215,5340,8140,1,0
B3_cache,HD_realistic,q108,entity_2370,2,,131.004,4820,8820,1,0
B3_cache,HD_realistic,q109,entity_3980,2,,6.7749,0,0,0,0
B3_cache,HD_realistic,q110,entity_837,2,,174.849,5120,7920,1,0
B3_cache,HD_realistic,q111,entity_2769,2,,30.8965,320,320,0,0
B3_cache,HD_realistic,q112,entity_4572,2,,8.0517,0,0,0,0
B3_cache,HD_realistic,q113,entity_1799,2,,160.5423,5620,10420,1,0
B3_cache,HD_realistic,q114,entity_4961,2,,10.1664,0,0,0,0
B3_cache,HD_realistic,q115,entity_4646,2,,14.887,0,0,0,0
B3_cache,HD_realistic,q116,entity_4303,2,,14.5477,0,0,0,0
B3_cache,HD_realistic,q117,entity_792,2,,145.3657,5140,8340,1,0
B3_cache,HD_realistic,q118,entity_1307,2,,179.2516,5040,6240,1,0
B3_cache,HD_realistic,q119,entity_3436,2,,132.123,5480,7480,1,0
B3_cache,HD_realistic,q120,entity_217,2,,180.4444,5560,9160,1,0
B3_cache,HD_realistic,q121,entity_2812,2,,37.5628,280,680,1,0
B3_cache,HD_realistic,q122,entity_244,2,,157.4135,5420,7820,1,0
B3_cache,HD_realistic,q123,entity_1805,2,,141.5855,5480,9880,1,0
B3_cache,HD_realistic,q124,entity_3621,2,,7.2179,0,0,0,0
B3_cache,HD_realistic,q125,entity_316,2,,36.7439,300,300,0,0
B3_cache,HD_realistic,q126,entity_201,2,,28.969,280,280,0,0
B3_cache,HD_realistic,q127,entity_2200,2,,40.6153,320,320,0,0
B3_cache,HD_realistic,q128,entity_1628,2,,166.3479,5180,7180,1,0
