sequence,update_id,memory_id,version,operation,backend,phase,event_generated_at,backend_committed_at,first_searchable_at,update_to_searchable_ms,queue_wait_ms,backend_commit_ms,visibility_probe_ms,status
18418,p53b_evt_018418,p53b_018418,18418,insert_memory,cassandra,burst,84836.704,84840.897,84843.199,6.495,0,4.193,2.301,ok
18419,p53b_evt_018419,p53b_018419,18419,update_relation,cassandra,burst,84839.165,84843.162,84845.738,6.573,0,3.997,2.576,ok
18420,p53b_evt_018420,p53b_018420,18420,update_relation,cassandra,burst,84840.972,84845.348,84847.344,6.372,0,4.376,1.996,ok
18421,p53b_evt_018421,p53b_018421,18421,insert_memory,cassandra,burst,84842.754,84847.577,84849.423,6.67,0,4.823,1.846,ok
18422,p53b_evt_018422,p53b_018422,18422,update_relation,cassandra,burst,84845.153,84848.682,84850.866,5.712,0,3.529,2.183,ok
18423,p53b_evt_018423,p53b_018423,18423,insert_memory,cassandra,burst,84846.751,84850.916,84853.463,6.712,0,4.165,2.547,ok
18424,p53b_evt_018424,p53b_018424,18424,insert_memory,cassandra,burst,84849.097,84853.151,84857.324,8.228,0,4.054,4.173,ok
18425,p53b_evt_018425,p53b_018425,18425,insert_memory,cassandra,burst,84851.018,84855.363,84864.638,13.62,0,4.345,9.275,ok
18426,p53b_evt_018426,p53b_018426,18426,insert_memory,cassandra,burst,84852.799,84857.384,84865.508,12.709,0,4.585,8.124,ok
18427,p53b_evt_018427,p53b_018427,18427,update_relation,cassandra,burst,84854.472,84872.321,84876.563,22.091,0,17.85,4.242,ok
18430,p53b_evt_018430,p53b_018430,18430,update_relation,cassandra,burst,84860.81,84873.911,84876.83,16.02,0,13.101,2.919,ok
18429,p53b_evt_018429,p53b_018429,18429,update_relation,cassandra,burst,84858.479,84874.311,84877.958,19.479,0,15.832,3.648,ok
18431,p53b_evt_018431,p53b_018431,18431,insert_memory,cassandra,burst,84862.539,84875.261,84878.836,16.297,0,12.722,3.575,ok
18428,p53b_evt_018428,p53b_018428,18428,insert_memory,cassandra,burst,84858.047,84874.793,84879.635,21.588,0,16.746,4.842,ok
18435,p53b_evt_018435,p53b_018435,18435,replace_relation,cassandra,burst,84870.912,84876.5,84880.586,9.674,0,5.588,4.086,ok
18433,p53b_evt_018433,p53b_018433,18433,insert_memory,cassandra,burst,84866.567,84876.612,84882.694,16.127,0,10.045,6.082,ok
18434,p53b_evt_018434,p53b_018434,18434,insert_memory,cassandra,burst,84868.731,84877.42,84882.76,14.029,0,8.688,5.34,ok
18432,p53b_evt_018432,p53b_018432,18432,update_relation,cassandra,burst,84865.702,84877.916,84882.8,17.098,0,12.215,4.883,ok
18436,p53b_evt_018436,p53b_018436,18436,insert_memory,cassandra,burst,84873.676,84882.649,84886.022,12.346,0,8.972,3.374,ok
18438,p53b_evt_018438,p53b_018438,18438,insert_memory,cassandra,burst,84878.858,84885.66,84890.015,11.157,0,6.803,4.354,ok
18437,p53b_evt_018437,p53b_018437,18437,update_relation,cassandra,burst,84875.851,84883.543,84890.059,14.208,0,7.692,6.516,ok
18439,p53b_evt_018439,p53b_018439,18439,insert_memory,cassandra,burst,84879.746,84885.779,84890.095,10.349,0,6.033,4.316,ok
18440,p53b_evt_018440,p53b_018440,18440,insert_memory,cassandra,burst,84880.9,84887.413,84890.651,9.751,0,6.513,3.238,ok
18441,p53b_evt_018441,p53b_018441,18441,replace_relation,cassandra,burst,84883.854,84890.127,84894.263,10.409,0,6.273,4.136,ok
18444,p53b_evt_018444,p53b_018444,18444,update_relation,cassandra,burst,84889.043,84892.431,84896.347,7.304,0,3.388,3.916,ok
18443,p53b_evt_018443,p53b_018443,18443,update_relation,cassandra,burst,84886.817,84892.477,84896.376,9.559,0,5.66,3.899,ok
18442,p53b_evt_018442,p53b_018442,18442,insert_memory,cassandra,burst,84884.83,84892.881,84896.394,11.565,0,8.052,3.513,ok
18445,p53b_evt_018445,p53b_018445,18445,update_relation,cassandra,burst,84891.564,84896.304,84899.812,8.248,0,4.74,3.508,ok
18446,p53b_evt_018446,p53b_018446,18446,update_relation,cassandra,burst,84893.075,84899.548,84902.332,9.256,0,6.473,2.784,ok
18447,p53b_evt_018447,p53b_018447,18447,insert_memory,cassandra,burst,84894.937,84900.86,84903.241,8.304,0,5.923,2.381,ok
18448,p53b_evt_018448,p53b_018448,18448,insert_memory,cassandra,burst,84897.725,84901.915,84904.614,6.889,0,4.19,2.699,ok
18449,p53b_evt_018449,p53b_018449,18449,update_relation,cassandra,burst,84898.9,84903.732,84906.588,7.688,0,4.832,2.856,ok
18450,p53b_evt_018450,p53b_018450,18450,replace_relation,cassandra,burst,84901.032,84905.56,84909.047,8.015,0,4.528,3.487,ok
18451,p53b_evt_018451,p53b_018451,18451,insert_memory,cassandra,burst,84903.386,84909.122,84911.501,8.115,0,5.736,2.379,ok
18452,p53b_evt_018452,p53b_018452,18452,insert_memory,cassandra,burst,84905.008,84911.083,84913.358,8.35,0,6.076,2.275,ok
18453,p53b_evt_018453,p53b_018453,18453,update_relation,cassandra,burst,84906.908,84912.115,84914.472,7.565,0,5.207,2.357,ok
18454,p53b_evt_018454,p53b_018454,18454,insert_memory,cassandra,burst,84908.631,84912.384,84915.64,7.009,0,3.754,3.255,ok
18455,p53b_evt_018455,p53b_018455,18455,update_relation,cassandra,burst,84910.697,84914.141,84917.829,7.132,0,3.445,3.688,ok
18456,p53b_evt_018456,p53b_018456,18456,insert_memory,cassandra,burst,84913.553,84918.559,84921.625,8.072,0,5.006,3.066,ok
18457,p53b_evt_018457,p53b_018457,18457,update_relation,cassandra,burst,84914.942,84919.488,84922.992,8.05,0,4.546,3.504,ok
18458,p53b_evt_018458,p53b_018458,18458,insert_memory,cassandra,burst,84916.895,84922.082,84924.926,8.031,0,5.186,2.845,ok
18459,p53b_evt_018459,p53b_018459,18459,insert_memory,cassandra,burst,84919.076,84923.464,84925.65,6.574,0,4.388,2.186,ok
18460,p53b_evt_018460,p53b_018460,18460,insert_memory,cassandra,burst,84920.759,84924.406,84928.28,7.522,0,3.647,3.875,ok
18461,p53b_evt_018461,p53b_018461,18461,insert_memory,cassandra,burst,84923.172,84927.656,84931.072,7.9,0,4.485,3.415,ok
18462,p53b_evt_018462,p53b_018462,18462,replace_relation,cassandra,burst,84925.311,84929.17,84931.819,6.508,0,3.859,2.649,ok
18463,p53b_evt_018463,p53b_018463,18463,replace_relation,cassandra,burst,84926.906,84930.405,84932.778,5.872,0,3.499,2.372,ok
18464,p53b_evt_018464,p53b_018464,18464,insert_memory,cassandra,burst,84928.941,84932.524,84935.181,6.24,0,3.583,2.657,ok
18465,p53b_evt_018465,p53b_018465,18465,replace_relation,cassandra,burst,84930.962,84934.686,84936.973,6.011,0,3.724,2.288,ok
18466,p53b_evt_018466,p53b_018466,18466,replace_relation,cassandra,burst,84932.958,84936.835,84941.904,8.946,0,3.877,5.069,ok
18467,p53b_evt_018467,p53b_018467,18467,update_relation,cassandra,burst,84934.779,84941.311,84943.666,8.887,0,6.532,2.355,ok
18468,p53b_evt_018468,p53b_018468,18468,insert_memory,cassandra,burst,84937.067,84942.357,84945.418,8.35,0,5.289,3.061,ok
18469,p53b_evt_018469,p53b_018469,18469,insert_memory,cassandra,burst,84939.04,84943.929,84946.914,7.874,0,4.889,2.985,ok
18470,p53b_evt_018470,p53b_018470,18470,replace_relation,cassandra,burst,84940.739,84945.369,84948.324,7.585,0,4.63,2.955,ok
18471,p53b_evt_018471,p53b_018471,18471,insert_memory,cassandra,burst,84942.983,84947.938,84950.628,7.645,0,4.956,2.69,ok
18472,p53b_evt_018472,p53b_018472,18472,insert_memory,cassandra,burst,84945.043,84950.155,84952.369,7.326,0,5.112,2.215,ok
18473,p53b_evt_018473,p53b_018473,18473,update_relation,cassandra,burst,84947.088,84952.156,84955.573,8.484,0,5.068,3.416,ok
18474,p53b_evt_018474,p53b_018474,18474,insert_memory,cassandra,burst,84948.742,84953.437,84956.727,7.985,0,4.695,3.29,ok
18475,p53b_evt_018475,p53b_018475,18475,insert_memory,cassandra,burst,84951.483,84957.54,84959.415,7.932,0,6.057,1.875,ok
18476,p53b_evt_018476,p53b_018476,18476,insert_memory,cassandra,burst,84952.751,84958.107,84961.738,8.986,0,5.356,3.63,ok
18477,p53b_evt_018477,p53b_018477,18477,insert_memory,cassandra,burst,84955.049,84960.519,84963.569,8.519,0,5.47,3.049,ok
18478,p53b_evt_018478,p53b_018478,18478,insert_memory,cassandra,burst,84956.914,84964.272,84967.354,10.44,0,7.358,3.082,ok
18479,p53b_evt_018479,p53b_018479,18479,insert_memory,cassandra,burst,84959.067,84964.99,84968.581,9.514,0,5.923,3.591,ok
18480,p53b_evt_018480,p53b_018480,18480,insert_memory,cassandra,burst,84960.726,84966.044,84969.013,8.288,0,5.318,2.969,ok
18481,p53b_evt_018481,p53b_018481,18481,replace_relation,cassandra,burst,84962.883,84967.553,84970.092,7.209,0,4.67,2.539,ok
18482,p53b_evt_018482,p53b_018482,18482,insert_memory,cassandra,burst,84965.246,84969.527,84971.891,6.645,0,4.281,2.364,ok
18483,p53b_evt_018483,p53b_018483,18483,insert_memory,cassandra,burst,84966.884,84970.734,84974.928,8.043,0,3.849,4.194,ok
18484,p53b_evt_018484,p53b_018484,18484,update_relation,cassandra,burst,84969.182,84974.373,84977.7,8.518,0,5.191,3.327,ok
18485,p53b_evt_018485,p53b_018485,18485,insert_memory,cassandra,burst,84970.798,84977.647,84982.162,11.364,0,6.849,4.515,ok
18487,p53b_evt_018487,p53b_018487,18487,insert_memory,cassandra,burst,84974.572,84978.874,84982.522,7.949,0,4.302,3.648,ok
18486,p53b_evt_018486,p53b_018486,18486,update_relation,cassandra,burst,84972.695,84979.026,84982.563,9.868,0,6.331,3.537,ok
18488,p53b_evt_018488,p53b_018488,18488,replace_relation,cassandra,burst,84976.913,84982.639,84985.107,8.194,0,5.726,2.468,ok
18489,p53b_evt_018489,p53b_018489,18489,insert_memory,cassandra,burst,84978.911,84984.458,84987.191,8.28,0,5.547,2.733,ok
18490,p53b_evt_018490,p53b_018490,18490,update_relation,cassandra,burst,84982.913,84986.997,84989.196,6.283,0,4.084,2.199,ok
18491,p53b_evt_018491,p53b_018491,18491,update_relation,cassandra,burst,84983.733,84987.977,84990.654,6.921,0,4.244,2.677,ok
18492,p53b_evt_018492,p53b_018492,18492,insert_memory,cassandra,burst,84985.769,84990.506,85006.127,20.359,0,4.737,15.621,ok
18493,p53b_evt_018493,p53b_018493,18493,insert_memory,cassandra,burst,84987.548,85005.091,85011.497,23.949,0,17.543,6.406,ok
18494,p53b_evt_018494,p53b_018494,18494,insert_memory,cassandra,burst,84988.896,85009.381,85013.91,25.014,0,20.484,4.53,ok
18495,p53b_evt_018495,p53b_018495,18495,insert_memory,cassandra,burst,84991.318,85010.843,85015.022,23.703,0,19.525,4.178,ok
18496,p53b_evt_018496,p53b_018496,18496,insert_memory,cassandra,burst,84992.791,85011.722,85015.067,22.277,0,18.931,3.346,ok
18498,p53b_evt_018498,p53b_018498,18498,update_relation,cassandra,burst,84996.804,85013.681,85018.478,21.674,0,16.876,4.797,ok
18501,p53b_evt_018501,p53b_018501,18501,insert_memory,cassandra,burst,85002.516,85014.121,85018.543,16.027,0,11.605,4.422,ok
18497,p53b_evt_018497,p53b_018497,18497,insert_memory,cassandra,burst,84994.893,85013.856,85019.444,24.551,0,18.963,5.588,ok
18499,p53b_evt_018499,p53b_018499,18499,insert_memory,cassandra,burst,84998.458,85014.423,85019.476,21.018,0,15.965,5.053,ok
18500,p53b_evt_018500,p53b_018500,18500,insert_memory,cassandra,burst,85001.07,85014.962,85019.953,18.883,0,13.892,4.991,ok
18502,p53b_evt_018502,p53b_018502,18502,insert_memory,cassandra,burst,85006.202,85016.818,85021.444,15.243,0,10.616,4.627,ok
18503,p53b_evt_018503,p53b_018503,18503,insert_memory,cassandra,burst,85006.622,85018.125,85023.042,16.42,0,11.502,4.918,ok
18504,p53b_evt_018504,p53b_018504,18504,update_relation,cassandra,burst,85010.894,85020.738,85023.98,13.086,0,9.844,3.242,ok
18505,p53b_evt_018505,p53b_018505,18505,insert_memory,cassandra,burst,85012.723,85022.917,85029.68,16.957,0,10.194,6.763,ok
18506,p53b_evt_018506,p53b_018506,18506,update_relation,cassandra,burst,85013.933,85022.997,85029.983,16.05,0,9.064,6.987,ok
18508,p53b_evt_018508,p53b_018508,18508,update_relation,cassandra,burst,85016.866,85026.453,85033.963,17.097,0,9.588,7.509,ok
18507,p53b_evt_018507,p53b_018507,18507,insert_memory,cassandra,burst,85015.845,85026.289,85034.408,18.562,0,10.444,8.119,ok
18509,p53b_evt_018509,p53b_018509,18509,insert_memory,cassandra,burst,85020.13,85029.722,85034.832,14.702,0,9.593,5.11,ok
18510,p53b_evt_018510,p53b_018510,18510,insert_memory,cassandra,burst,85020.547,85029.628,85035.29,14.742,0,9.08,5.662,ok
18511,p53b_evt_018511,p53b_018511,18511,insert_memory,cassandra,burst,85023.4,85034.497,85037.894,14.494,0,11.097,3.397,ok
18512,p53b_evt_018512,p53b_018512,18512,update_relation,cassandra,burst,85024.904,85035.764,85039.887,14.984,0,10.861,4.123,ok
18514,p53b_evt_018514,p53b_018514,18514,insert_memory,cassandra,burst,85028.483,85037.405,85040.371,11.888,0,8.922,2.967,ok
18513,p53b_evt_018513,p53b_018513,18513,insert_memory,cassandra,burst,85027.565,85037.237,85040.423,12.857,0,9.672,3.186,ok
18516,p53b_evt_018516,p53b_018516,18516,update_relation,cassandra,burst,85032.582,85038.622,85041.871,9.289,0,6.04,3.249,ok
18515,p53b_evt_018515,p53b_018515,18515,update_relation,cassandra,burst,85030.889,85038.852,85042.198,11.308,0,7.963,3.346,ok
18517,p53b_evt_018517,p53b_018517,18517,update_relation,cassandra,burst,85035.972,85041.579,85043.837,7.864,0,5.607,2.258,ok
18518,p53b_evt_018518,p53b_018518,18518,insert_memory,cassandra,burst,85036.924,85041.631,85045.545,8.621,0,4.707,3.914,ok
18519,p53b_evt_018519,p53b_018519,18519,insert_memory,cassandra,burst,85039.035,85044.665,85048.035,9.0,0,5.63,3.37,ok
18520,p53b_evt_018520,p53b_018520,18520,insert_memory,cassandra,burst,85040.946,85046.476,85049.631,8.685,0,5.53,3.155,ok
18521,p53b_evt_018521,p53b_018521,18521,replace_relation,cassandra,burst,85043.12,85048.169,85050.939,7.819,0,5.05,2.769,ok
18522,p53b_evt_018522,p53b_018522,18522,insert_memory,cassandra,burst,85044.866,85049.665,85051.983,7.117,0,4.799,2.318,ok
18523,p53b_evt_018523,p53b_018523,18523,insert_memory,cassandra,burst,85047.163,85051.758,85055.038,7.876,0,4.596,3.28,ok
18524,p53b_evt_018524,p53b_018524,18524,replace_relation,cassandra,burst,85048.932,85053.329,85055.552,6.62,0,4.397,2.222,ok
18525,p53b_evt_018525,p53b_018525,18525,insert_memory,cassandra,burst,85050.959,85055.668,85058.636,7.677,0,4.709,2.968,ok
18526,p53b_evt_018526,p53b_018526,18526,insert_memory,cassandra,burst,85052.885,85057.869,85060.12,7.236,0,4.984,2.252,ok
18527,p53b_evt_018527,p53b_018527,18527,replace_relation,cassandra,burst,85055.268,85060.875,85063.094,7.825,0,5.607,2.219,ok
18528,p53b_evt_018528,p53b_018528,18528,update_relation,cassandra,burst,85056.874,85061.159,85063.633,6.759,0,4.285,2.474,ok
18529,p53b_evt_018529,p53b_018529,18529,insert_memory,cassandra,burst,85059.07,85064.185,85067.0,7.93,0,5.116,2.815,ok
18530,p53b_evt_018530,p53b_018530,18530,insert_memory,cassandra,burst,85060.595,85064.323,85067.04,6.445,0,3.727,2.717,ok
18531,p53b_evt_018531,p53b_018531,18531,insert_memory,cassandra,burst,85062.494,85066.602,85070.027,7.534,0,4.109,3.425,ok
18532,p53b_evt_018532,p53b_018532,18532,insert_memory,cassandra,burst,85065.562,85069.704,85071.727,6.165,0,4.142,2.023,ok
18533,p53b_evt_018533,p53b_018533,18533,update_relation,cassandra,burst,85067.408,85072.696,85076.02,8.612,0,5.287,3.324,ok
18534,p53b_evt_018534,p53b_018534,18534,insert_memory,cassandra,burst,85069.015,85073.999,85077.106,8.091,0,4.984,3.107,ok
18535,p53b_evt_018535,p53b_018535,18535,insert_memory,cassandra,burst,85070.891,85075.161,85077.416,6.525,0,4.27,2.255,ok
18536,p53b_evt_018536,p53b_018536,18536,insert_memory,cassandra,burst,85073.007,85078.481,85080.944,7.936,0,5.474,2.463,ok
18537,p53b_evt_018537,p53b_018537,18537,update_relation,cassandra,burst,85074.803,85079.419,85081.785,6.982,0,4.616,2.366,ok
18538,p53b_evt_018538,p53b_018538,18538,insert_memory,cassandra,burst,85077.128,85081.738,85084.405,7.277,0,4.61,2.667,ok
18539,p53b_evt_018539,p53b_018539,18539,insert_memory,cassandra,burst,85078.814,85100.678,85104.349,25.534,0,21.863,3.671,ok
18540,p53b_evt_018540,p53b_018540,18540,insert_memory,cassandra,burst,85081.141,85102.789,85106.229,25.089,0,21.648,3.44,ok
18541,p53b_evt_018541,p53b_018541,18541,update_relation,cassandra,burst,85082.669,85104.594,85108.164,25.495,0,21.925,3.57,ok
18542,p53b_evt_018542,p53b_018542,18542,update_relation,cassandra,burst,85084.905,85104.659,85108.407,23.502,0,19.754,3.748,ok
18546,p53b_evt_018546,p53b_018546,18546,replace_relation,cassandra,burst,85092.898,85106.952,85112.997,20.099,0,14.054,6.045,ok
18543,p53b_evt_018543,p53b_018543,18543,insert_memory,cassandra,burst,85086.955,85106.989,85113.045,26.091,0,20.035,6.056,ok
18545,p53b_evt_018545,p53b_018545,18545,insert_memory,cassandra,burst,85090.797,85107.146,85113.078,22.281,0,16.348,5.933,ok
18549,p53b_evt_018549,p53b_018549,18549,update_relation,cassandra,burst,85099.094,85107.343,85113.301,14.207,0,8.249,5.958,ok
18544,p53b_evt_018544,p53b_018544,18544,insert_memory,cassandra,burst,85088.692,85107.295,85114.065,25.373,0,18.603,6.771,ok
18547,p53b_evt_018547,p53b_018547,18547,update_relation,cassandra,burst,85094.594,85107.25,85114.673,20.079,0,12.657,7.422,ok
18550,p53b_evt_018550,p53b_018550,18550,insert_memory,cassandra,burst,85101.702,85108.996,85114.74,13.038,0,7.294,5.744,ok
18551,p53b_evt_018551,p53b_018551,18551,insert_memory,cassandra,burst,85103.066,85109.959,85114.776,11.709,0,6.893,4.816,ok
18548,p53b_evt_018548,p53b_018548,18548,insert_memory,cassandra,burst,85096.543,85107.211,85114.816,18.274,0,10.669,7.605,ok
18553,p53b_evt_018553,p53b_018553,18553,insert_memory,cassandra,burst,85106.65,85113.336,85116.062,9.412,0,6.686,2.726,ok
18552,p53b_evt_018552,p53b_018552,18552,update_relation,cassandra,burst,85105.443,85114.089,85116.474,11.03,0,8.646,2.385,ok
18554,p53b_evt_018554,p53b_018554,18554,insert_memory,cassandra,burst,85111.973,85117.397,85120.796,8.822,0,5.423,3.399,ok
18556,p53b_evt_018556,p53b_018556,18556,update_relation,cassandra,burst,85113.57,85119.439,85121.262,7.692,0,5.868,1.823,ok
18555,p53b_evt_018555,p53b_018555,18555,insert_memory,cassandra,burst,85112.897,85119.744,85122.207,9.31,0,6.847,2.463,ok
18557,p53b_evt_018557,p53b_018557,18557,update_relation,cassandra,burst,85115.366,85120.184,85123.303,7.937,0,4.818,3.119,ok
18558,p53b_evt_018558,p53b_018558,18558,insert_memory,cassandra,burst,85117.075,85123.264,85125.54,8.465,0,6.189,2.276,ok
18559,p53b_evt_018559,p53b_018559,18559,update_relation,cassandra,burst,85118.925,85124.646,85127.584,8.66,0,5.721,2.938,ok
18561,p53b_evt_018561,p53b_018561,18561,replace_relation,cassandra,burst,85122.696,85127.682,85129.818,7.122,0,4.986,2.136,ok
18560,p53b_evt_018560,p53b_018560,18560,update_relation,cassandra,burst,85121.704,85128.282,85131.051,9.348,0,6.578,2.769,ok
18562,p53b_evt_018562,p53b_018562,18562,replace_relation,cassandra,burst,85124.867,85130.687,85133.93,9.063,0,5.82,3.243,ok
18563,p53b_evt_018563,p53b_018563,18563,replace_relation,cassandra,burst,85126.892,85131.725,85134.725,7.832,0,4.833,3.0,ok
18564,p53b_evt_018564,p53b_018564,18564,insert_memory,cassandra,burst,85129.347,85134.474,85141.01,11.663,0,5.127,6.537,ok
18565,p53b_evt_018565,p53b_018565,18565,update_relation,cassandra,burst,85131.314,85139.217,85141.685,10.371,0,7.903,2.468,ok
18566,p53b_evt_018566,p53b_018566,18566,update_relation,cassandra,burst,85133.121,85141.939,85145.894,12.773,0,8.819,3.954,ok
18567,p53b_evt_018567,p53b_018567,18567,update_relation,cassandra,burst,85135.256,85144.387,85147.143,11.887,0,9.131,2.756,ok
18568,p53b_evt_018568,p53b_018568,18568,update_relation,cassandra,burst,85136.69,85143.327,85147.597,10.907,0,6.638,4.269,ok
18569,p53b_evt_018569,p53b_018569,18569,insert_memory,cassandra,burst,85138.849,85145.184,85147.649,8.8,0,6.334,2.466,ok
18570,p53b_evt_018570,p53b_018570,18570,insert_memory,cassandra,burst,85140.896,85147.108,85149.958,9.063,0,6.212,2.851,ok
18571,p53b_evt_018571,p53b_018571,18571,update_relation,cassandra,burst,85142.82,85148.038,85150.673,7.853,0,5.218,2.635,ok
18572,p53b_evt_018572,p53b_018572,18572,update_relation,cassandra,burst,85144.584,85150.108,85152.939,8.354,0,5.524,2.831,ok
18573,p53b_evt_018573,p53b_018573,18573,insert_memory,cassandra,burst,85146.495,85150.284,85153.316,6.821,0,3.789,3.032,ok
18574,p53b_evt_018574,p53b_018574,18574,insert_memory,cassandra,burst,85148.881,85152.632,85155.813,6.933,0,3.751,3.182,ok
18575,p53b_evt_018575,p53b_018575,18575,update_relation,cassandra,burst,85151.051,85155.464,85158.414,7.363,0,4.413,2.95,ok
18576,p53b_evt_018576,p53b_018576,18576,update_relation,cassandra,burst,85153.551,85159.295,85161.593,8.042,0,5.743,2.299,ok
18578,p53b_evt_018578,p53b_018578,18578,replace_relation,cassandra,burst,85156.634,85160.616,85163.256,6.622,0,3.981,2.64,ok
18577,p53b_evt_018577,p53b_018577,18577,update_relation,cassandra,burst,85154.649,85160.172,85163.686,9.038,0,5.524,3.514,ok
