query_id,ranking_mismatch,score_mismatch,first_mismatch_rank,official_memory_id,rebuilt_memory_id,max_abs_score_diff_for_same_ranked_ids
conv-50_qa_75,0,1,,conv-50_session_5_D5:2,conv-50_session_5_D5:2,0.029308543206023163
conv-50_qa_76,0,1,,conv-50_session_4_D4:19,conv-50_session_4_D4:19,0.031362085461174694
conv-50_qa_77,0,1,,conv-50_session_4_D4:26,conv-50_session_4_D4:26,0.04282332260584987
conv-50_qa_78,0,1,,conv-50_session_4_D4:24,conv-50_session_4_D4:24,0.033853714803645296
conv-50_qa_79,0,1,,conv-50_session_5_D5:11,conv-50_session_5_D5:11,0.0320965288134083
conv-50_qa_80,0,1,,conv-50_session_12_D12:11,conv-50_session_12_D12:11,0.018096034976303743
conv-50_qa_81,0,1,,conv-50_session_6_D6:3,conv-50_session_6_D6:3,0.04779460114108858
conv-50_qa_82,0,1,,conv-50_session_9_D9:14,conv-50_session_9_D9:14,0.0159993427455416
conv-50_qa_83,0,1,,conv-50_session_7_D7:6,conv-50_session_7_D7:6,0.037967882510406614
conv-50_qa_84,0,1,,conv-50_session_7_D7:11,conv-50_session_7_D7:11,0.04993469665249606
conv-50_qa_85,0,1,,conv-50_session_5_D5:7,conv-50_session_5_D5:7,0.030672378371326747
conv-50_qa_86,0,1,,conv-50_session_9_D9:15,conv-50_session_9_D9:15,0.026600283224510246
conv-50_qa_87,0,1,,conv-50_session_10_D10:2,conv-50_session_10_D10:2,0.028689095377577356
conv-50_qa_88,0,1,,conv-50_session_1_D1:17,conv-50_session_1_D1:17,0.02052615853832629
conv-50_qa_89,0,1,,conv-50_session_11_D11:6,conv-50_session_11_D11:6,0.016709140520345445
conv-50_qa_90,0,1,,conv-50_session_11_D11:6,conv-50_session_11_D11:6,0.04839204200416258
conv-50_qa_91,0,1,,conv-50_session_12_D12:8,conv-50_session_12_D12:8,0.029017942726339285
conv-50_qa_92,0,1,,conv-50_session_12_D12:10,conv-50_session_12_D12:10,0.03553294298175347
conv-50_qa_93,0,1,,conv-50_session_12_D12:13,conv-50_session_12_D12:13,0.020879597510844228
conv-50_qa_94,0,1,,conv-50_session_13_D13:1,conv-50_session_13_D13:1,0.03114213482071193
conv-50_qa_95,0,1,,conv-50_session_13_D13:1,conv-50_session_13_D13:1,0.03368140390350671
conv-50_qa_96,0,1,,conv-50_session_13_D13:1,conv-50_session_13_D13:1,0.027253688061542825
conv-50_qa_97,0,1,,conv-50_session_5_D5:6,conv-50_session_5_D5:6,0.028450340771891902
conv-50_qa_98,0,1,,conv-50_session_14_D14:6,conv-50_session_14_D14:6,0.04174320662050235
conv-50_qa_99,0,1,,conv-50_session_15_D15:4,conv-50_session_15_D15:4,0.03695633650645469
conv-50_qa_100,0,1,,conv-50_session_15_D15:4,conv-50_session_15_D15:4,0.03393175554577166
conv-50_qa_101,0,1,,conv-50_session_15_D15:12,conv-50_session_15_D15:12,0.014813508562291355
conv-50_qa_102,0,1,,conv-50_session_16_D16:6,conv-50_session_16_D16:6,0.05745922764478273
conv-50_qa_103,0,1,,conv-50_session_16_D16:15,conv-50_session_16_D16:15,0.04714991249032696
conv-50_qa_104,0,1,,conv-50_session_16_D16:20,conv-50_session_16_D16:20,0.05470031091743621
conv-50_qa_105,0,1,,conv-50_session_16_D16:19,conv-50_session_16_D16:19,0.03138642855938967
conv-50_qa_106,0,1,,conv-50_session_17_D17:1,conv-50_session_17_D17:1,0.04537645068715879
conv-50_qa_107,0,1,,conv-50_session_17_D17:5,conv-50_session_17_D17:5,0.04348533370370955
conv-50_qa_108,0,1,,conv-50_session_17_D17:6,conv-50_session_17_D17:6,0.04719641136161368
conv-50_qa_109,0,1,,conv-50_session_16_D16:1,conv-50_session_16_D16:1,0.019575467827951387
conv-50_qa_110,0,1,,conv-50_session_17_D17:6,conv-50_session_17_D17:6,0.022808927487642183
conv-50_qa_111,0,1,,conv-50_session_19_D19:5,conv-50_session_19_D19:5,0.03409957819759546
conv-50_qa_112,0,1,,conv-50_session_19_D19:9,conv-50_session_19_D19:9,0.03208755039780353
conv-50_qa_113,0,1,,conv-50_session_5_D5:8,conv-50_session_5_D5:8,0.025883360772040565
conv-50_qa_114,0,1,,conv-50_session_20_D20:6,conv-50_session_20_D20:6,0.04773899907041823
conv-50_qa_115,0,1,,conv-50_session_28_D28:29,conv-50_session_28_D28:29,0.02410171844098663
conv-50_qa_116,0,1,,conv-50_session_21_D21:4,conv-50_session_21_D21:4,0.02461640954563782
conv-50_qa_117,0,1,,conv-50_session_12_D12:4,conv-50_session_12_D12:4,0.03641428154021309
conv-50_qa_118,0,1,,conv-50_session_12_D12:12,conv-50_session_12_D12:12,0.019717461070206443
conv-50_qa_119,0,1,,conv-50_session_4_D4:21,conv-50_session_4_D4:21,0.02904574596352738
conv-50_qa_120,0,1,,conv-50_session_4_D4:21,conv-50_session_4_D4:21,0.024214392506900495
conv-50_qa_121,0,1,,conv-50_session_23_D23:16,conv-50_session_23_D23:16,0.03854542195294153
conv-50_qa_122,0,1,,conv-50_session_23_D23:9,conv-50_session_23_D23:9,0.03390250269992645
conv-50_qa_123,0,1,,conv-50_session_23_D23:3,conv-50_session_23_D23:3,0.034058169688986784
conv-50_qa_124,0,1,,conv-50_session_23_D23:6,conv-50_session_23_D23:6,0.027300915080275878
conv-50_qa_125,0,1,,conv-50_session_15_D15:4,conv-50_session_15_D15:4,0.04129156413667001
conv-50_qa_126,0,1,,conv-50_session_24_D24:19,conv-50_session_24_D24:19,0.03856029121387605
conv-50_qa_127,0,1,,conv-50_session_24_D24:18,conv-50_session_24_D24:18,0.030328730797234638
conv-50_qa_128,0,1,,conv-50_session_24_D24:21,conv-50_session_24_D24:21,0.01758005519212502
conv-50_qa_129,0,1,,conv-50_session_25_D25:2,conv-50_session_25_D25:2,0.03331602156105884
conv-50_qa_130,0,1,,conv-50_session_25_D25:1,conv-50_session_25_D25:1,0.02528946659516418
conv-50_qa_131,0,1,,conv-50_session_25_D25:10,conv-50_session_25_D25:10,0.03147447013381255
conv-50_qa_132,0,1,,conv-50_session_25_D25:10,conv-50_session_25_D25:10,0.030142081045353653
conv-50_qa_133,0,1,,conv-50_session_25_D25:14,conv-50_session_25_D25:14,0.02925689787240371
conv-50_qa_134,0,1,,conv-50_session_25_D25:18,conv-50_session_25_D25:18,0.04164285194039863
conv-50_qa_135,0,1,,conv-50_session_25_D25:22,conv-50_session_25_D25:22,0.043350789991162486
conv-50_qa_136,0,1,,conv-50_session_25_D25:17,conv-50_session_25_D25:17,0.04310612567438987
conv-50_qa_137,0,1,,conv-50_session_25_D25:14,conv-50_session_25_D25:14,0.031974649243684095
conv-50_qa_138,0,1,,conv-50_session_24_D24:4,conv-50_session_24_D24:4,0.028057372571967054
conv-50_qa_139,0,1,,conv-50_session_16_D16:4,conv-50_session_16_D16:4,0.010764304227773414
conv-50_qa_140,0,1,,conv-50_session_22_D22:9,conv-50_session_22_D22:9,0.02533972666359352
conv-50_qa_141,0,1,,conv-50_session_6_D6:17,conv-50_session_6_D6:17,0.023241059110237217
conv-50_qa_142,0,1,,conv-50_session_28_D28:1,conv-50_session_28_D28:1,0.03340332321812767
conv-50_qa_143,0,1,,conv-50_session_28_D28:9,conv-50_session_28_D28:9,0.02329742849490124
conv-50_qa_144,0,1,,conv-50_session_28_D28:9,conv-50_session_28_D28:9,0.027711380900960147
conv-50_qa_145,0,1,,conv-50_session_28_D28:31,conv-50_session_28_D28:31,0.04545109645699341
conv-50_qa_146,0,1,,conv-50_session_28_D28:40,conv-50_session_28_D28:40,0.04759864640265743
conv-50_qa_147,0,1,,conv-50_session_28_D28:34,conv-50_session_28_D28:34,0.03863712648497941
conv-50_qa_148,0,1,,conv-50_session_28_D28:10,conv-50_session_28_D28:10,0.040716646417299884
conv-50_qa_149,0,1,,conv-50_session_28_D28:13,conv-50_session_28_D28:13,0.035131671768017014
conv-50_qa_150,0,1,,conv-50_session_7_D7:15,conv-50_session_7_D7:15,0.02858504511909432
conv-50_qa_151,0,1,,conv-50_session_13_D13:6,conv-50_session_13_D13:6,0.017843929196712738
conv-50_qa_152,0,1,,conv-50_session_4_D4:25,conv-50_session_4_D4:25,0.02562616975818699
conv-50_qa_153,0,1,,conv-50_session_30_D30:8,conv-50_session_30_D30:8,0.020943081425210952
conv-50_qa_154,0,1,,conv-50_session_30_D30:2,conv-50_session_30_D30:2,0.021765658337659755
conv-50_qa_155,0,1,,conv-50_session_30_D30:4,conv-50_session_30_D30:4,0.0317697709495115
conv-50_qa_156,0,1,,conv-50_session_30_D30:13,conv-50_session_30_D30:13,0.024434338362603558
conv-50_qa_157,0,1,,conv-50_session_30_D30:12,conv-50_session_30_D30:12,0.047708718806273254
