qa_id,category,cell,scope_id,gold_memory_id,projection_ok,candidate_count,candidate_parity,commit_ms,rawerk_ms,sparse_index_ms,dense_index_ms,backend_fetch_ms,fusion_ms,time_to_top10_ms,fresh_hit_at_10,gold_rank,top10_ids
conv-26_qa_13,1,cassandra-materialized,conv-26,conv-26_session_4_D4:13,1,419,1,16.4373,37.275,76.7354,83.2181,12.7468,3.1675,,0,,"[""conv-26_session_1_D1:9"", ""conv-26_session_4_D4:11"", ""conv-26_session_1_D1:10"", ""conv-26_session_7_D7:7"", ""conv-26_session_4_D4:12"", ""conv-26_session_1_D1:11"", ""conv-26_session_7_D7:5"", ""conv-26_session_6_D6:3"", ""conv-26_session_7_D7:11"", ""conv-26_session_16_D16:13""]"
conv-26_qa_13,1,neo4j-native,conv-26,conv-26_session_4_D4:13,1,419,1,3.8404,5.3261,72.81,81.8716,34.1897,1.0947,,0,,"[""conv-26_session_1_D1:9"", ""conv-26_session_4_D4:11"", ""conv-26_session_1_D1:10"", ""conv-26_session_7_D7:7"", ""conv-26_session_4_D4:12"", ""conv-26_session_1_D1:11"", ""conv-26_session_7_D7:5"", ""conv-26_session_6_D6:3"", ""conv-26_session_7_D7:11"", ""conv-26_session_16_D16:13""]"
conv-26_qa_13,1,neo4j-materialized,conv-26,conv-26_session_4_D4:13,1,419,1,16.5257,24.1914,76.7541,83.2845,30.6364,1.3372,,0,,"[""conv-26_session_1_D1:9"", ""conv-26_session_4_D4:11"", ""conv-26_session_1_D1:10"", ""conv-26_session_7_D7:7"", ""conv-26_session_4_D4:12"", ""conv-26_session_1_D1:11"", ""conv-26_session_7_D7:5"", ""conv-26_session_6_D6:3"", ""conv-26_session_7_D7:11"", ""conv-26_session_16_D16:13""]"
conv-26_qa_14,3,cassandra-base,conv-26,conv-26_session_4_D4:15,1,419,1,27.6199,51.4998,70.2348,76.4986,12.1191,1.892,90.5097,1,6,"[""conv-26_session_4_D4:11"", ""conv-26_session_7_D7:7"", ""conv-26_session_4_D4:14"", ""conv-26_session_1_D1:11"", ""conv-26_session_7_D7:5"", ""conv-26_session_4_D4:15"", ""conv-26_session_5_D5:3"", ""conv-26_session_6_D6:3"", ""conv-26_session_4_D4:12"", ""conv-26_session_19_D19:9""]"
conv-26_qa_14,3,cassandra-materialized,conv-26,conv-26_session_4_D4:15,1,419,1,20.2438,37.0352,70.335,76.5737,13.1585,3.0484,92.7806,1,6,"[""conv-26_session_4_D4:11"", ""conv-26_session_7_D7:7"", ""conv-26_session_4_D4:14"", ""conv-26_session_1_D1:11"", ""conv-26_session_7_D7:5"", ""conv-26_session_4_D4:15"", ""conv-26_session_5_D5:3"", ""conv-26_session_6_D6:3"", ""conv-26_session_4_D4:12"", ""conv-26_session_19_D19:9""]"
conv-26_qa_14,3,neo4j-native,conv-26,conv-26_session_4_D4:15,1,419,1,4.1377,19.2211,68.7536,76.2616,30.9059,1.6243,108.7918,1,6,"[""conv-26_session_4_D4:11"", ""conv-26_session_7_D7:7"", ""conv-26_session_4_D4:14"", ""conv-26_session_1_D1:11"", ""conv-26_session_7_D7:5"", ""conv-26_session_4_D4:15"", ""conv-26_session_5_D5:3"", ""conv-26_session_6_D6:3"", ""conv-26_session_4_D4:12"", ""conv-26_session_19_D19:9""]"
conv-26_qa_14,3,neo4j-materialized,conv-26,conv-26_session_4_D4:15,1,419,1,3.96,5.2549,70.1251,76.5233,32.1351,2.3969,111.0553,1,6,"[""conv-26_session_4_D4:11"", ""conv-26_session_7_D7:7"", ""conv-26_session_4_D4:14"", ""conv-26_session_1_D1:11"", ""conv-26_session_7_D7:5"", ""conv-26_session_4_D4:15"", ""conv-26_session_5_D5:3"", ""conv-26_session_6_D6:3"", ""conv-26_session_4_D4:12"", ""conv-26_session_19_D19:9""]"
conv-26_qa_15,1,cassandra-base,conv-26,conv-26_session_5_D5:4,1,419,1,25.9188,61.254,75.9444,81.9329,7.2262,1.8687,91.0278,1,3,"[""conv-26_session_2_D2:5"", ""conv-26_session_8_D8:34"", ""conv-26_session_5_D5:4"", ""conv-26_session_12_D12:6"", ""conv-26_session_1_D1:16"", ""conv-26_session_15_D15:10"", ""conv-26_session_10_D10:12"", ""conv-26_session_17_D17:22"", ""conv-26_session_15_D15:18"", ""conv-26_session_13_D13:2""]"
conv-26_qa_15,1,cassandra-materialized,conv-26,conv-26_session_5_D5:4,1,419,1,25.412,42.2278,74.8154,80.8854,8.9404,2.1854,92.0112,1,3,"[""conv-26_session_2_D2:5"", ""conv-26_session_8_D8:34"", ""conv-26_session_5_D5:4"", ""conv-26_session_12_D12:6"", ""conv-26_session_1_D1:16"", ""conv-26_session_15_D15:10"", ""conv-26_session_10_D10:12"", ""conv-26_session_17_D17:22"", ""conv-26_session_15_D15:18"", ""conv-26_session_13_D13:2""]"
conv-26_qa_15,1,neo4j-native,conv-26,conv-26_session_5_D5:4,1,419,1,5.4974,25.4568,69.9414,81.5224,30.8474,1.2456,113.6154,1,3,"[""conv-26_session_2_D2:5"", ""conv-26_session_8_D8:34"", ""conv-26_session_5_D5:4"", ""conv-26_session_12_D12:6"", ""conv-26_session_1_D1:16"", ""conv-26_session_15_D15:10"", ""conv-26_session_10_D10:12"", ""conv-26_session_17_D17:22"", ""conv-26_session_15_D15:18"", ""conv-26_session_13_D13:2""]"
conv-26_qa_15,1,neo4j-materialized,conv-26,conv-26_session_5_D5:4,1,419,1,4.4903,5.4894,59.3611,80.2138,28.8317,1.4421,110.4876,1,3,"[""conv-26_session_2_D2:5"", ""conv-26_session_8_D8:34"", ""conv-26_session_5_D5:4"", ""conv-26_session_12_D12:6"", ""conv-26_session_1_D1:16"", ""conv-26_session_15_D15:10"", ""conv-26_session_10_D10:12"", ""conv-26_session_17_D17:22"", ""conv-26_session_15_D15:18"", ""conv-26_session_13_D13:2""]"
conv-26_qa_16,2,cassandra-base,conv-26,conv-26_session_5_D5:4,1,419,1,6.0125,16.8946,37.0257,57.9402,9.0491,1.3316,68.3209,1,1,"[""conv-26_session_5_D5:4"", ""conv-26_session_14_D14:4"", ""conv-26_session_16_D16:8"", ""conv-26_session_5_D5:12"", ""conv-26_session_5_D5:5"", ""conv-26_session_8_D8:2"", ""conv-26_session_5_D5:10"", ""conv-26_session_5_D5:6"", ""conv-26_session_12_D12:3"", ""conv-26_session_5_D5:8""]"
conv-26_qa_16,2,cassandra-materialized,conv-26,conv-26_session_5_D5:4,1,419,1,14.5466,31.3294,50.1755,56.0143,4.8441,2.0977,62.9561,1,1,"[""conv-26_session_5_D5:4"", ""conv-26_session_14_D14:4"", ""conv-26_session_16_D16:8"", ""conv-26_session_5_D5:12"", ""conv-26_session_5_D5:5"", ""conv-26_session_8_D8:2"", ""conv-26_session_5_D5:10"", ""conv-26_session_5_D5:6"", ""conv-26_session_12_D12:3"", ""conv-26_session_5_D5:8""]"
conv-26_qa_16,2,neo4j-native,conv-26,conv-26_session_5_D5:4,1,419,1,2.953,5.2231,21.7961,59.8075,58.5261,1.2934,119.627,1,1,"[""conv-26_session_5_D5:4"", ""conv-26_session_14_D14:4"", ""conv-26_session_16_D16:8"", ""conv-26_session_5_D5:12"", ""conv-26_session_5_D5:5"", ""conv-26_session_8_D8:2"", ""conv-26_session_5_D5:10"", ""conv-26_session_5_D5:6"", ""conv-26_session_12_D12:3"", ""conv-26_session_5_D5:8""]"
conv-26_qa_16,2,neo4j-materialized,conv-26,conv-26_session_5_D5:4,1,419,1,15.2592,18.5171,50.7394,56.6164,60.6365,1.1844,118.4373,1,1,"[""conv-26_session_5_D5:4"", ""conv-26_session_14_D14:4"", ""conv-26_session_16_D16:8"", ""conv-26_session_5_D5:12"", ""conv-26_session_5_D5:5"", ""conv-26_session_8_D8:2"", ""conv-26_session_5_D5:10"", ""conv-26_session_5_D5:6"", ""conv-26_session_12_D12:3"", ""conv-26_session_5_D5:8""]"
conv-26_qa_17,2,cassandra-base,conv-26,conv-26_session_5_D5:13,1,419,1,4.7796,54.3909,72.9171,78.8598,5.7474,2.1386,86.7458,1,1,"[""conv-26_session_5_D5:13"", ""conv-26_session_7_D7:1"", ""conv-26_session_9_D9:6"", ""conv-26_session_14_D14:12"", ""conv-26_session_3_D3:1"", ""conv-26_session_1_D1:5"", ""conv-26_session_3_D3:3"", ""conv-26_session_3_D3:2"", ""conv-26_session_3_D3:4"", ""conv-26_session_17_D17:19""]"
conv-26_qa_17,2,cassandra-materialized,conv-26,conv-26_session_5_D5:13,1,419,1,6.1473,37.3084,74.0099,81.1709,5.7493,2.9031,89.8233,1,1,"[""conv-26_session_5_D5:13"", ""conv-26_session_7_D7:1"", ""conv-26_session_9_D9:6"", ""conv-26_session_14_D14:12"", ""conv-26_session_3_D3:1"", ""conv-26_session_1_D1:5"", ""conv-26_session_3_D3:3"", ""conv-26_session_3_D3:2"", ""conv-26_session_3_D3:4"", ""conv-26_session_17_D17:19""]"
conv-26_qa_17,2,neo4j-native,conv-26,conv-26_session_5_D5:13,1,419,1,4.8125,20.4505,72.8539,80.2444,37.9204,1.1227,119.2875,1,1,"[""conv-26_session_5_D5:13"", ""conv-26_session_7_D7:1"", ""conv-26_session_9_D9:6"", ""conv-26_session_14_D14:12"", ""conv-26_session_3_D3:1"", ""conv-26_session_1_D1:5"", ""conv-26_session_3_D3:3"", ""conv-26_session_3_D3:2"", ""conv-26_session_3_D3:4"", ""conv-26_session_17_D17:19""]"
conv-26_qa_17,2,neo4j-materialized,conv-26,conv-26_session_5_D5:13,1,419,1,4.0239,5.7716,72.0325,80.5045,34.3223,1.6531,116.4799,1,1,"[""conv-26_session_5_D5:13"", ""conv-26_session_7_D7:1"", ""conv-26_session_9_D9:6"", ""conv-26_session_14_D14:12"", ""conv-26_session_3_D3:1"", ""conv-26_session_1_D1:5"", ""conv-26_session_3_D3:3"", ""conv-26_session_3_D3:2"", ""conv-26_session_3_D3:4"", ""conv-26_session_17_D17:19""]"
conv-26_qa_18,1,cassandra-base,conv-26,conv-26_session_6_D6:16,1,419,1,30.5929,57.2269,74.4899,89.299,7.6627,1.9549,,0,,"[""conv-26_session_10_D10:12"", ""conv-26_session_18_D18:19"", ""conv-26_session_4_D4:6"", ""conv-26_session_4_D4:8"", ""conv-26_session_18_D18:21"", ""conv-26_session_8_D8:32"", ""conv-26_session_10_D10:13"", ""conv-26_session_12_D12:14"", ""conv-26_session_2_D2:7"", ""conv-26_session_9_D9:1""]"
conv-26_qa_18,1,cassandra-materialized,conv-26,conv-26_session_6_D6:16,1,419,1,32.1418,39.9991,74.2546,89.6047,9.3863,2.6971,,0,,"[""conv-26_session_10_D10:12"", ""conv-26_session_18_D18:19"", ""conv-26_session_4_D4:6"", ""conv-26_session_4_D4:8"", ""conv-26_session_18_D18:21"", ""conv-26_session_8_D8:32"", ""conv-26_session_10_D10:13"", ""conv-26_session_12_D12:14"", ""conv-26_session_2_D2:7"", ""conv-26_session_9_D9:1""]"
conv-26_qa_18,1,neo4j-native,conv-26,conv-26_session_6_D6:16,1,419,1,4.192,17.3628,36.374,53.6445,58.5386,1.5552,,0,,"[""conv-26_session_10_D10:12"", ""conv-26_session_18_D18:19"", ""conv-26_session_4_D4:6"", ""conv-26_session_4_D4:8"", ""conv-26_session_18_D18:21"", ""conv-26_session_8_D8:32"", ""conv-26_session_10_D10:13"", ""conv-26_session_12_D12:14"", ""conv-26_session_2_D2:7"", ""conv-26_session_9_D9:1""]"
conv-26_qa_18,1,neo4j-materialized,conv-26,conv-26_session_6_D6:16,1,419,1,4.0041,5.0424,36.6178,47.0181,68.1169,1.1243,,0,,"[""conv-26_session_10_D10:12"", ""conv-26_session_18_D18:19"", ""conv-26_session_4_D4:6"", ""conv-26_session_4_D4:8"", ""conv-26_session_18_D18:21"", ""conv-26_session_8_D8:32"", ""conv-26_session_10_D10:13"", ""conv-26_session_12_D12:14"", ""conv-26_session_2_D2:7"", ""conv-26_session_9_D9:1""]"
conv-26_qa_19,1,cassandra-base,conv-26,conv-26_session_6_D6:6,1,419,1,19.8609,58.6844,78.7532,105.4935,15.0154,1.0331,,0,,"[""conv-26_session_15_D15:2"", ""conv-26_session_10_D10:12"", ""conv-26_session_8_D8:3"", ""conv-26_session_11_D11:1"", ""conv-26_session_9_D9:17"", ""conv-26_session_8_D8:2"", ""conv-26_session_2_D2:7"", ""conv-26_session_19_D19:5"", ""conv-26_session_11_D11:7"", ""conv-26_session_19_D19:4""]"
conv-26_qa_19,1,cassandra-materialized,conv-26,conv-26_session_6_D6:6,1,419,1,20.0651,35.7112,53.963,57.8191,14.9433,3.7993,,0,,"[""conv-26_session_15_D15:2"", ""conv-26_session_10_D10:12"", ""conv-26_session_8_D8:3"", ""conv-26_session_11_D11:1"", ""conv-26_session_9_D9:17"", ""conv-26_session_8_D8:2"", ""conv-26_session_2_D2:7"", ""conv-26_session_19_D19:5"", ""conv-26_session_11_D11:7"", ""conv-26_session_19_D19:4""]"
conv-26_qa_19,1,neo4j-native,conv-26,conv-26_session_6_D6:6,1,419,1,3.8023,19.8207,52.9967,57.2995,57.6312,1.0728,,0,,"[""conv-26_session_15_D15:2"", ""conv-26_session_10_D10:12"", ""conv-26_session_8_D8:3"", ""conv-26_session_11_D11:1"", ""conv-26_session_9_D9:17"", ""conv-26_session_8_D8:2"", ""conv-26_session_2_D2:7"", ""conv-26_session_19_D19:5"", ""conv-26_session_11_D11:7"", ""conv-26_session_19_D19:4""]"
conv-26_qa_19,1,neo4j-materialized,conv-26,conv-26_session_6_D6:6,1,419,1,4.7793,5.7971,53.7514,58.2113,55.8191,1.3248,,0,,"[""conv-26_session_15_D15:2"", ""conv-26_session_10_D10:12"", ""conv-26_session_8_D8:3"", ""conv-26_session_11_D11:1"", ""conv-26_session_9_D9:17"", ""conv-26_session_8_D8:2"", ""conv-26_session_2_D2:7"", ""conv-26_session_19_D19:5"", ""conv-26_session_11_D11:7"", ""conv-26_session_19_D19:4""]"
conv-26_qa_20,2,cassandra-base,conv-26,conv-26_session_6_D6:4,1,419,1,1.9826,56.2191,72.5351,78.381,12.1455,3.0132,93.5397,1,1,"[""conv-26_session_6_D6:4"", ""conv-26_session_6_D6:6"", ""conv-26_session_14_D14:22"", ""conv-26_session_15_D15:2"", ""conv-26_session_12_D12:8"", ""conv-26_session_8_D8:2"", ""conv-26_session_4_D4:5"", ""conv-26_session_11_D11:1"", ""conv-26_session_14_D14:3"", ""conv-26_session_9_D9:9""]"
conv-26_qa_20,2,cassandra-materialized,conv-26,conv-26_session_6_D6:4,1,419,1,2.6662,40.1452,72.9332,79.6027,12.0255,1.4026,93.0308,1,1,"[""conv-26_session_6_D6:4"", ""conv-26_session_6_D6:6"", ""conv-26_session_14_D14:22"", ""conv-26_session_15_D15:2"", ""conv-26_session_12_D12:8"", ""conv-26_session_8_D8:2"", ""conv-26_session_4_D4:5"", ""conv-26_session_11_D11:1"", ""conv-26_session_14_D14:3"", ""conv-26_session_9_D9:9""]"
conv-26_qa_20,2,neo4j-native,conv-26,conv-26_session_6_D6:4,1,419,1,4.9403,6.4907,70.7634,78.9232,32.1761,1.1083,112.2076,1,1,"[""conv-26_session_6_D6:4"", ""conv-26_session_6_D6:6"", ""conv-26_session_14_D14:22"", ""conv-26_session_15_D15:2"", ""conv-26_session_12_D12:8"", ""conv-26_session_8_D8:2"", ""conv-26_session_4_D4:5"", ""conv-26_session_11_D11:1"", ""conv-26_session_14_D14:3"", ""conv-26_session_9_D9:9""]"
conv-26_qa_20,2,neo4j-materialized,conv-26,conv-26_session_6_D6:4,1,419,1,5.4712,22.0308,72.2184,78.6369,29.0109,1.3544,109.0022,1,1,"[""conv-26_session_6_D6:4"", ""conv-26_session_6_D6:6"", ""conv-26_session_14_D14:22"", ""conv-26_session_15_D15:2"", ""conv-26_session_12_D12:8"", ""conv-26_session_8_D8:2"", ""conv-26_session_4_D4:5"", ""conv-26_session_11_D11:1"", ""conv-26_session_14_D14:3"", ""conv-26_session_9_D9:9""]"
conv-26_qa_21,2,cassandra-base,conv-26,conv-26_session_6_D6:11,1,419,1,3.2548,36.6416,71.5996,78.9232,3.0428,2.0113,83.9773,1,6,"[""conv-26_session_8_D8:14"", ""conv-26_session_10_D10:15"", ""conv-26_session_14_D14:3"", ""conv-26_session_8_D8:19"", ""conv-26_session_8_D8:15"", ""conv-26_session_6_D6:11"", ""conv-26_session_10_D10:11"", ""conv-26_session_12_D12:18"", ""conv-26_session_11_D11:1"", ""conv-26_session_4_D4:8""]"
conv-26_qa_21,2,cassandra-materialized,conv-26,conv-26_session_6_D6:11,1,419,1,3.7374,20.0066,72.4459,78.6014,4.552,2.5061,85.6595,1,6,"[""conv-26_session_8_D8:14"", ""conv-26_session_10_D10:15"", ""conv-26_session_14_D14:3"", ""conv-26_session_8_D8:19"", ""conv-26_session_8_D8:15"", ""conv-26_session_6_D6:11"", ""conv-26_session_10_D10:11"", ""conv-26_session_12_D12:18"", ""conv-26_session_11_D11:1"", ""conv-26_session_4_D4:8""]"
conv-26_qa_21,2,neo4j-native,conv-26,conv-26_session_6_D6:11,1,419,1,10.8254,55.3072,72.2619,78.2054,32.5988,1.1456,111.9498,1,6,"[""conv-26_session_8_D8:14"", ""conv-26_session_10_D10:15"", ""conv-26_session_14_D14:3"", ""conv-26_session_8_D8:19"", ""conv-26_session_8_D8:15"", ""conv-26_session_6_D6:11"", ""conv-26_session_10_D10:11"", ""conv-26_session_12_D12:18"", ""conv-26_session_11_D11:1"", ""conv-26_session_4_D4:8""]"
conv-26_qa_21,2,neo4j-materialized,conv-26,conv-26_session_6_D6:11,1,419,1,3.3382,4.6797,71.0168,76.9456,30.3006,1.2683,108.5145,1,6,"[""conv-26_session_8_D8:14"", ""conv-26_session_10_D10:15"", ""conv-26_session_14_D14:3"", ""conv-26_session_8_D8:19"", ""conv-26_session_8_D8:15"", ""conv-26_session_6_D6:11"", ""conv-26_session_10_D10:11"", ""conv-26_session_12_D12:18"", ""conv-26_session_11_D11:1"", ""conv-26_session_4_D4:8""]"
conv-26_qa_22,3,cassandra-base,conv-26,conv-26_session_6_D6:9,1,419,1,19.2385,106.2556,121.3133,125.382,11.9699,2.5695,139.9214,1,1,"[""conv-26_session_6_D6:9"", ""conv-26_session_6_D6:8"", ""conv-26_session_7_D7:10"", ""conv-26_session_6_D6:7"", ""conv-26_session_7_D7:9"", ""conv-26_session_7_D7:15"", ""conv-26_session_4_D4:5"", ""conv-26_session_6_D6:10"", ""conv-26_session_12_D12:9"", ""conv-26_session_15_D15:10""]"
conv-26_qa_22,3,cassandra-materialized,conv-26,conv-26_session_6_D6:9,1,419,1,18.523,32.2137,104.0409,123.702,12.7596,1.6765,138.1381,1,1,"[""conv-26_session_6_D6:9"", ""conv-26_session_6_D6:8"", ""conv-26_session_7_D7:10"", ""conv-26_session_6_D6:7"", ""conv-26_session_7_D7:9"", ""conv-26_session_7_D7:15"", ""conv-26_session_4_D4:5"", ""conv-26_session_6_D6:10"", ""conv-26_session_12_D12:9"", ""conv-26_session_15_D15:10""]"
conv-26_qa_22,3,neo4j-native,conv-26,conv-26_session_6_D6:9,1,419,1,4.1907,5.4297,103.4512,123.6436,33.6626,1.0407,158.3469,1,1,"[""conv-26_session_6_D6:9"", ""conv-26_session_6_D6:8"", ""conv-26_session_7_D7:10"", ""conv-26_session_6_D6:7"", ""conv-26_session_7_D7:9"", ""conv-26_session_7_D7:15"", ""conv-26_session_4_D4:5"", ""conv-26_session_6_D6:10"", ""conv-26_session_12_D12:9"", ""conv-26_session_15_D15:10""]"
conv-26_qa_22,3,neo4j-materialized,conv-26,conv-26_session_6_D6:9,1,419,1,5.5902,20.8024,105.1071,125.6957,29.7714,1.3366,156.8037,1,1,"[""conv-26_session_6_D6:9"", ""conv-26_session_6_D6:8"", ""conv-26_session_7_D7:10"", ""conv-26_session_6_D6:7"", ""conv-26_session_7_D7:9"", ""conv-26_session_7_D7:15"", ""conv-26_session_4_D4:5"", ""conv-26_session_6_D6:10"", ""conv-26_session_12_D12:9"", ""conv-26_session_15_D15:10""]"
conv-26_qa_23,1,cassandra-base,conv-26,conv-26_session_7_D7:8,1,419,1,1.7298,48.1197,68.8374,75.5481,5.2425,1.4375,82.2281,1,4,"[""conv-26_session_7_D7:10"", ""conv-26_session_6_D6:8"", ""conv-26_session_7_D7:9"", ""conv-26_session_7_D7:8"", ""conv-26_session_6_D6:9"", ""conv-26_session_6_D6:10"", ""conv-26_session_7_D7:11"", ""conv-26_session_2_D2:5"", ""conv-26_session_17_D17:10"", ""conv-26_session_2_D2:1""]"
conv-26_qa_23,1,cassandra-materialized,conv-26,conv-26_session_7_D7:8,1,419,1,2.3978,32.1917,69.349,76.0018,7.762,1.1451,84.9089,1,4,"[""conv-26_session_7_D7:10"", ""conv-26_session_6_D6:8"", ""conv-26_session_7_D7:9"", ""conv-26_session_7_D7:8"", ""conv-26_session_6_D6:9"", ""conv-26_session_6_D6:10"", ""conv-26_session_7_D7:11"", ""conv-26_session_2_D2:5"", ""conv-26_session_17_D17:10"", ""conv-26_session_2_D2:1""]"
conv-26_qa_23,1,neo4j-native,conv-26,conv-26_session_7_D7:8,1,419,1,3.6774,18.0063,68.5431,75.2261,28.4993,1.4268,105.1522,1,4,"[""conv-26_session_7_D7:10"", ""conv-26_session_6_D6:8"", ""conv-26_session_7_D7:9"", ""conv-26_session_7_D7:8"", ""conv-26_session_6_D6:9"", ""conv-26_session_6_D6:10"", ""conv-26_session_7_D7:11"", ""conv-26_session_2_D2:5"", ""conv-26_session_17_D17:10"", ""conv-26_session_2_D2:1""]"
conv-26_qa_23,1,neo4j-materialized,conv-26,conv-26_session_7_D7:8,1,419,1,4.1827,5.4945,69.0516,77.0707,30.3803,1.0533,108.5043,1,4,"[""conv-26_session_7_D7:10"", ""conv-26_session_6_D6:8"", ""conv-26_session_7_D7:9"", ""conv-26_session_7_D7:8"", ""conv-26_session_6_D6:9"", ""conv-26_session_6_D6:10"", ""conv-26_session_7_D7:11"", ""conv-26_session_2_D2:5"", ""conv-26_session_17_D17:10"", ""conv-26_session_2_D2:1""]"
conv-26_qa_24,1,cassandra-base,conv-26,conv-26_session_7_D7:22,1,419,1,5.7481,54.7597,76.1145,82.7112,10.064,2.226,95.0012,1,5,"[""conv-26_session_7_D7:20"", ""conv-26_session_4_D4:15"", ""conv-26_session_7_D7:27"", ""conv-26_session_7_D7:26"", ""conv-26_session_7_D7:22"", ""conv-26_session_2_D2:3"", ""conv-26_session_13_D13:18"", ""conv-26_session_1_D1:16"", ""conv-26_session_12_D12:6"", ""conv-26_session_2_D2:1""]"
conv-26_qa_24,1,cassandra-materialized,conv-26,conv-26_session_7_D7:22,1,419,1,6.2362,34.6897,75.942,82.3151,11.8442,2.9169,97.0762,1,5,"[""conv-26_session_7_D7:20"", ""conv-26_session_4_D4:15"", ""conv-26_session_7_D7:27"", ""conv-26_session_7_D7:26"", ""conv-26_session_7_D7:22"", ""conv-26_session_2_D2:3"", ""conv-26_session_13_D13:18"", ""conv-26_session_1_D1:16"", ""conv-26_session_12_D12:6"", ""conv-26_session_2_D2:1""]"
conv-26_qa_24,1,neo4j-native,conv-26,conv-26_session_7_D7:22,1,419,1,3.6487,17.4213,75.489,82.5897,37.8915,1.172,121.6532,1,5,"[""conv-26_session_7_D7:20"", ""conv-26_session_4_D4:15"", ""conv-26_session_7_D7:27"", ""conv-26_session_7_D7:26"", ""conv-26_session_7_D7:22"", ""conv-26_session_2_D2:3"", ""conv-26_session_13_D13:18"", ""conv-26_session_1_D1:16"", ""conv-26_session_12_D12:6"", ""conv-26_session_2_D2:1""]"
conv-26_qa_24,1,neo4j-materialized,conv-26,conv-26_session_7_D7:22,1,419,1,4.2648,6.869,75.4513,83.1037,35.8398,1.386,120.3295,1,5,"[""conv-26_session_7_D7:20"", ""conv-26_session_4_D4:15"", ""conv-26_session_7_D7:27"", ""conv-26_session_7_D7:26"", ""conv-26_session_7_D7:22"", ""conv-26_session_2_D2:3"", ""conv-26_session_13_D13:18"", ""conv-26_session_1_D1:16"", ""conv-26_session_12_D12:6"", ""conv-26_session_2_D2:1""]"
conv-26_qa_25,2,cassandra-base,conv-26,conv-26_session_7_D7:1,1,419,1,4.9239,56.0457,73.7317,81.369,4.1408,1.772,87.2818,1,1,"[""conv-26_session_7_D7:1"", ""conv-26_session_5_D5:13"", ""conv-26_session_5_D5:1"", ""conv-26_session_1_D1:3"", ""conv-26_session_9_D9:12"", ""conv-26_session_9_D9:2"", ""conv-26_session_14_D14:33"", ""conv-26_session_3_D3:2"", ""conv-26_session_11_D11:6"", ""conv-26_session_4_D4:13""]"
conv-26_qa_25,2,cassandra-materialized,conv-26,conv-26_session_7_D7:1,1,419,1,6.255,38.5738,74.6424,81.6317,5.7599,2.9269,90.3185,1,1,"[""conv-26_session_7_D7:1"", ""conv-26_session_5_D5:13"", ""conv-26_session_5_D5:1"", ""conv-26_session_1_D1:3"", ""conv-26_session_9_D9:12"", ""conv-26_session_9_D9:2"", ""conv-26_session_14_D14:33"", ""conv-26_session_3_D3:2"", ""conv-26_session_11_D11:6"", ""conv-26_session_4_D4:13""]"
conv-26_qa_25,2,neo4j-native,conv-26,conv-26_session_7_D7:1,1,419,1,6.1462,7.323,73.5858,81.1712,33.5934,1.6054,116.37,1,1,"[""conv-26_session_7_D7:1"", ""conv-26_session_5_D5:13"", ""conv-26_session_5_D5:1"", ""conv-26_session_1_D1:3"", ""conv-26_session_9_D9:12"", ""conv-26_session_9_D9:2"", ""conv-26_session_14_D14:33"", ""conv-26_session_3_D3:2"", ""conv-26_session_11_D11:6"", ""conv-26_session_4_D4:13""]"
conv-26_qa_25,2,neo4j-materialized,conv-26,conv-26_session_7_D7:1,1,419,1,6.2996,19.0988,73.5828,82.0967,36.3498,1.3112,119.7577,1,1,"[""conv-26_session_7_D7:1"", ""conv-26_session_5_D5:13"", ""conv-26_session_5_D5:1"", ""conv-26_session_1_D1:3"", ""conv-26_session_9_D9:12"", ""conv-26_session_9_D9:2"", ""conv-26_session_14_D14:33"", ""conv-26_session_3_D3:2"", ""conv-26_session_11_D11:6"", ""conv-26_session_4_D4:13""]"
conv-26_qa_26,2,cassandra-base,conv-26,conv-26_session_7_D7:8,1,419,1,21.731,58.4875,79.6329,96.4239,11.9766,1.2879,109.6884,1,1,"[""conv-26_session_7_D7:8"", ""conv-26_session_17_D17:10"", ""conv-26_session_7_D7:10"", ""conv-26_session_2_D2:5"", ""conv-26_session_7_D7:9"", ""conv-26_session_6_D6:8"", ""conv-26_session_19_D19:11"", ""conv-26_session_6_D6:10"", ""conv-26_session_8_D8:23"", ""conv-26_session_8_D8:37""]"
conv-26_qa_26,2,cassandra-materialized,conv-26,conv-26_session_7_D7:8,1,419,1,19.7512,35.8347,53.8828,66.005,7.249,1.9018,75.1558,1,1,"[""conv-26_session_7_D7:8"", ""conv-26_session_17_D17:10"", ""conv-26_session_7_D7:10"", ""conv-26_session_2_D2:5"", ""conv-26_session_7_D7:9"", ""conv-26_session_6_D6:8"", ""conv-26_session_19_D19:11"", ""conv-26_session_6_D6:10"", ""conv-26_session_8_D8:23"", ""conv-26_session_8_D8:37""]"
