qa_id,cell,scope_id,full_candidate_parity,full_top10_parity,probe_relation,relation_candidate_count,relation_candidate_parity,relation_top10_parity
conv-26_qa_104,neo4j-native,conv-26,1,1,recommend,1,1,1
conv-26_qa_104,neo4j-materialized,conv-26,1,1,recommend,1,1,1
conv-26_qa_105,cassandra-base,conv-26,1,1,take,4,1,1
conv-26_qa_105,cassandra-materialized,conv-26,1,1,take,4,1,1
conv-26_qa_105,neo4j-native,conv-26,1,1,take,4,1,1
conv-26_qa_105,neo4j-materialized,conv-26,1,1,take,4,1,1
conv-26_qa_106,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_106,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_106,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_106,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_107,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_107,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_107,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_107,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_108,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_108,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_108,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_108,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_109,cassandra-base,conv-26,1,1,make,2,1,1
conv-26_qa_109,cassandra-materialized,conv-26,1,1,make,2,1,1
conv-26_qa_109,neo4j-native,conv-26,1,1,make,2,1,1
conv-26_qa_109,neo4j-materialized,conv-26,1,1,make,2,1,1
conv-26_qa_110,cassandra-base,conv-26,1,1,make,2,1,1
conv-26_qa_110,cassandra-materialized,conv-26,1,1,make,2,1,1
conv-26_qa_110,neo4j-native,conv-26,1,1,make,2,1,1
conv-26_qa_110,neo4j-materialized,conv-26,1,1,make,2,1,1
conv-26_qa_111,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_111,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_111,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_111,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_112,cassandra-base,conv-26,1,1,paint,5,1,1
conv-26_qa_112,cassandra-materialized,conv-26,1,1,paint,5,1,1
conv-26_qa_112,neo4j-native,conv-26,1,1,paint,5,1,1
conv-26_qa_112,neo4j-materialized,conv-26,1,1,paint,5,1,1
conv-26_qa_113,cassandra-base,conv-26,1,1,see,2,1,1
conv-26_qa_113,cassandra-materialized,conv-26,1,1,see,2,1,1
conv-26_qa_113,neo4j-native,conv-26,1,1,see,2,1,1
conv-26_qa_113,neo4j-materialized,conv-26,1,1,see,2,1,1
conv-26_qa_114,cassandra-base,conv-26,1,1,represent,3,1,1
conv-26_qa_114,cassandra-materialized,conv-26,1,1,represent,3,1,1
conv-26_qa_114,neo4j-native,conv-26,1,1,represent,3,1,1
conv-26_qa_114,neo4j-materialized,conv-26,1,1,represent,3,1,1
conv-26_qa_115,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_115,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_115,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_115,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_116,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_116,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_116,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_116,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_117,cassandra-base,conv-26,1,1,go,9,1,1
conv-26_qa_117,cassandra-materialized,conv-26,1,1,go,9,1,1
conv-26_qa_117,neo4j-native,conv-26,1,1,go,9,1,1
conv-26_qa_117,neo4j-materialized,conv-26,1,1,go,9,1,1
conv-26_qa_118,cassandra-base,conv-26,1,1,see,2,1,1
conv-26_qa_118,cassandra-materialized,conv-26,1,1,see,2,1,1
conv-26_qa_118,neo4j-native,conv-26,1,1,see,2,1,1
conv-26_qa_118,neo4j-materialized,conv-26,1,1,see,2,1,1
conv-26_qa_119,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_119,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_119,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_119,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_120,cassandra-base,conv-26,1,1,celebrate,1,1,1
conv-26_qa_120,cassandra-materialized,conv-26,1,1,celebrate,1,1,1
conv-26_qa_120,neo4j-native,conv-26,1,1,celebrate,1,1,1
conv-26_qa_120,neo4j-materialized,conv-26,1,1,celebrate,1,1,1
conv-26_qa_121,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_121,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_121,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_121,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_122,cassandra-base,conv-26,1,1,choose,1,1,1
conv-26_qa_122,cassandra-materialized,conv-26,1,1,choose,1,1,1
conv-26_qa_122,neo4j-native,conv-26,1,1,choose,1,1,1
conv-26_qa_122,neo4j-materialized,conv-26,1,1,choose,1,1,1
conv-26_qa_123,cassandra-base,conv-26,1,1,have,2,1,1
conv-26_qa_123,cassandra-materialized,conv-26,1,1,have,2,1,1
conv-26_qa_123,neo4j-native,conv-26,1,1,have,2,1,1
conv-26_qa_123,neo4j-materialized,conv-26,1,1,have,2,1,1
conv-26_qa_124,cassandra-base,conv-26,1,1,have,2,1,1
conv-26_qa_124,cassandra-materialized,conv-26,1,1,have,2,1,1
conv-26_qa_124,neo4j-native,conv-26,1,1,have,2,1,1
conv-26_qa_124,neo4j-materialized,conv-26,1,1,have,2,1,1
conv-26_qa_125,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_125,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_125,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_125,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_126,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_126,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_126,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_126,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_127,cassandra-base,conv-26,1,1,make,2,1,1
conv-26_qa_127,cassandra-materialized,conv-26,1,1,make,2,1,1
conv-26_qa_127,neo4j-native,conv-26,1,1,make,2,1,1
conv-26_qa_127,neo4j-materialized,conv-26,1,1,make,2,1,1
conv-26_qa_128,cassandra-base,conv-26,1,1,find,2,1,1
conv-26_qa_128,cassandra-materialized,conv-26,1,1,find,2,1,1
conv-26_qa_128,neo4j-native,conv-26,1,1,find,2,1,1
conv-26_qa_128,neo4j-materialized,conv-26,1,1,find,2,1,1
conv-26_qa_129,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_129,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_129,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_129,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_130,cassandra-base,conv-26,1,1,enjoy,8,1,1
conv-26_qa_130,cassandra-materialized,conv-26,1,1,enjoy,8,1,1
conv-26_qa_130,neo4j-native,conv-26,1,1,enjoy,8,1,1
conv-26_qa_130,neo4j-materialized,conv-26,1,1,enjoy,8,1,1
conv-26_qa_131,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_131,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_131,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_131,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_132,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_132,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_132,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_132,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_133,cassandra-base,conv-26,1,1,see,2,1,1
conv-26_qa_133,cassandra-materialized,conv-26,1,1,see,2,1,1
conv-26_qa_133,neo4j-native,conv-26,1,1,see,2,1,1
conv-26_qa_133,neo4j-materialized,conv-26,1,1,see,2,1,1
conv-26_qa_134,cassandra-base,conv-26,1,1,give,4,1,1
conv-26_qa_134,cassandra-materialized,conv-26,1,1,give,4,1,1
conv-26_qa_134,neo4j-native,conv-26,1,1,give,4,1,1
conv-26_qa_134,neo4j-materialized,conv-26,1,1,give,4,1,1
conv-26_qa_135,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_135,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_135,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_135,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_136,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_136,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_136,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_136,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_137,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_137,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_137,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_137,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_138,cassandra-base,conv-26,1,1,share,5,1,1
conv-26_qa_138,cassandra-materialized,conv-26,1,1,share,5,1,1
conv-26_qa_138,neo4j-native,conv-26,1,1,share,5,1,1
conv-26_qa_138,neo4j-materialized,conv-26,1,1,share,5,1,1
conv-26_qa_139,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_139,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_139,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_139,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_140,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_140,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_140,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_140,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_141,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_141,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_141,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_141,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_142,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_142,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_142,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_142,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_143,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_143,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_143,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_143,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_144,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_144,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_144,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_144,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_145,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_145,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_145,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_145,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_146,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_146,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_146,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_146,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_147,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_147,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_147,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_147,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_148,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_148,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_148,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_148,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_149,cassandra-base,conv-26,1,1,give,4,1,1
conv-26_qa_149,cassandra-materialized,conv-26,1,1,give,4,1,1
conv-26_qa_149,neo4j-native,conv-26,1,1,give,4,1,1
conv-26_qa_149,neo4j-materialized,conv-26,1,1,give,4,1,1
conv-26_qa_150,cassandra-base,conv-26,1,1,,0,,
conv-26_qa_150,cassandra-materialized,conv-26,1,1,,0,,
conv-26_qa_150,neo4j-native,conv-26,1,1,,0,,
conv-26_qa_150,neo4j-materialized,conv-26,1,1,,0,,
conv-26_qa_151,cassandra-base,conv-26,1,1,relax,1,1,1
conv-26_qa_151,cassandra-materialized,conv-26,1,1,relax,1,1,1
conv-26_qa_151,neo4j-native,conv-26,1,1,relax,1,1,1
conv-26_qa_151,neo4j-materialized,conv-26,1,1,relax,1,1,1
conv-30_qa_0,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_0,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_0,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_0,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_1,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_1,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_1,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_1,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_2,cassandra-base,conv-30,1,1,do,1,1,1
conv-30_qa_2,cassandra-materialized,conv-30,1,1,do,1,1,1
conv-30_qa_2,neo4j-native,conv-30,1,1,do,1,1,1
conv-30_qa_2,neo4j-materialized,conv-30,1,1,do,1,1,1
conv-30_qa_3,cassandra-base,conv-30,1,1,do,1,1,1
conv-30_qa_3,cassandra-materialized,conv-30,1,1,do,1,1,1
conv-30_qa_3,neo4j-native,conv-30,1,1,do,1,1,1
conv-30_qa_3,neo4j-materialized,conv-30,1,1,do,1,1,1
conv-30_qa_4,cassandra-base,conv-30,1,1,start,7,1,1
conv-30_qa_4,cassandra-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_4,neo4j-native,conv-30,1,1,start,7,1,1
conv-30_qa_4,neo4j-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_5,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_5,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_5,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_5,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_6,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_6,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_6,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_6,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_7,cassandra-base,conv-30,1,1,launch,1,1,1
conv-30_qa_7,cassandra-materialized,conv-30,1,1,launch,1,1,1
conv-30_qa_7,neo4j-native,conv-30,1,1,launch,1,1,1
conv-30_qa_7,neo4j-materialized,conv-30,1,1,launch,1,1,1
conv-30_qa_8,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_8,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_8,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_8,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_9,cassandra-base,conv-30,1,1,have,1,1,1
conv-30_qa_9,cassandra-materialized,conv-30,1,1,have,1,1,1
conv-30_qa_9,neo4j-native,conv-30,1,1,have,1,1,1
conv-30_qa_9,neo4j-materialized,conv-30,1,1,have,1,1,1
conv-30_qa_10,cassandra-base,conv-30,1,1,team,1,1,1
conv-30_qa_10,cassandra-materialized,conv-30,1,1,team,1,1,1
conv-30_qa_10,neo4j-native,conv-30,1,1,team,1,1,1
conv-30_qa_10,neo4j-materialized,conv-30,1,1,team,1,1,1
conv-30_qa_11,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_11,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_11,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_11,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_12,cassandra-base,conv-30,1,1,go,3,1,1
conv-30_qa_12,cassandra-materialized,conv-30,1,1,go,3,1,1
conv-30_qa_12,neo4j-native,conv-30,1,1,go,3,1,1
conv-30_qa_12,neo4j-materialized,conv-30,1,1,go,3,1,1
conv-30_qa_13,cassandra-base,conv-30,1,1,open,2,1,1
conv-30_qa_13,cassandra-materialized,conv-30,1,1,open,2,1,1
conv-30_qa_13,neo4j-native,conv-30,1,1,open,2,1,1
conv-30_qa_13,neo4j-materialized,conv-30,1,1,open,2,1,1
conv-30_qa_14,cassandra-base,conv-30,1,1,start,7,1,1
conv-30_qa_14,cassandra-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_14,neo4j-native,conv-30,1,1,start,7,1,1
conv-30_qa_14,neo4j-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_15,cassandra-base,conv-30,1,1,host,1,1,1
conv-30_qa_15,cassandra-materialized,conv-30,1,1,host,1,1,1
conv-30_qa_15,neo4j-native,conv-30,1,1,host,1,1,1
conv-30_qa_15,neo4j-materialized,conv-30,1,1,host,1,1,1
conv-30_qa_16,cassandra-base,conv-30,1,1,go,3,1,1
conv-30_qa_16,cassandra-materialized,conv-30,1,1,go,3,1,1
conv-30_qa_16,neo4j-native,conv-30,1,1,go,3,1,1
conv-30_qa_16,neo4j-materialized,conv-30,1,1,go,3,1,1
conv-30_qa_17,cassandra-base,conv-30,1,1,own,1,1,1
conv-30_qa_17,cassandra-materialized,conv-30,1,1,own,1,1,1
conv-30_qa_17,neo4j-native,conv-30,1,1,own,1,1,1
conv-30_qa_17,neo4j-materialized,conv-30,1,1,own,1,1,1
conv-30_qa_18,cassandra-base,conv-30,1,1,do,1,1,1
conv-30_qa_18,cassandra-materialized,conv-30,1,1,do,1,1,1
conv-30_qa_18,neo4j-native,conv-30,1,1,do,1,1,1
conv-30_qa_18,neo4j-materialized,conv-30,1,1,do,1,1,1
conv-30_qa_19,cassandra-base,conv-30,1,1,design,1,1,1
conv-30_qa_19,cassandra-materialized,conv-30,1,1,design,1,1,1
conv-30_qa_19,neo4j-native,conv-30,1,1,design,1,1,1
conv-30_qa_19,neo4j-materialized,conv-30,1,1,design,1,1,1
conv-30_qa_20,cassandra-base,conv-30,1,1,design,1,1,1
conv-30_qa_20,cassandra-materialized,conv-30,1,1,design,1,1,1
conv-30_qa_20,neo4j-native,conv-30,1,1,design,1,1,1
conv-30_qa_20,neo4j-materialized,conv-30,1,1,design,1,1,1
conv-30_qa_21,cassandra-base,conv-30,1,1,start,7,1,1
conv-30_qa_21,cassandra-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_21,neo4j-native,conv-30,1,1,start,7,1,1
conv-30_qa_21,neo4j-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_22,cassandra-base,conv-30,1,1,develop,1,1,1
conv-30_qa_22,cassandra-materialized,conv-30,1,1,develop,1,1,1
conv-30_qa_22,neo4j-native,conv-30,1,1,develop,1,1,1
conv-30_qa_22,neo4j-materialized,conv-30,1,1,develop,1,1,1
conv-30_qa_23,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_23,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_23,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_23,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_24,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_24,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_24,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_24,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_25,cassandra-base,conv-30,1,1,offer,2,1,1
conv-30_qa_25,cassandra-materialized,conv-30,1,1,offer,2,1,1
conv-30_qa_25,neo4j-native,conv-30,1,1,offer,2,1,1
conv-30_qa_25,neo4j-materialized,conv-30,1,1,offer,2,1,1
conv-30_qa_26,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_26,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_26,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_26,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_27,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_27,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_27,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_27,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_28,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_28,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_28,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_28,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_29,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_29,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_29,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_29,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_30,cassandra-base,conv-30,1,1,open,2,1,1
conv-30_qa_30,cassandra-materialized,conv-30,1,1,open,2,1,1
conv-30_qa_30,neo4j-native,conv-30,1,1,open,2,1,1
conv-30_qa_30,neo4j-materialized,conv-30,1,1,open,2,1,1
conv-30_qa_31,cassandra-base,conv-30,1,1,open,2,1,1
conv-30_qa_31,cassandra-materialized,conv-30,1,1,open,2,1,1
conv-30_qa_31,neo4j-native,conv-30,1,1,open,2,1,1
conv-30_qa_31,neo4j-materialized,conv-30,1,1,open,2,1,1
conv-30_qa_32,cassandra-base,conv-30,1,1,design,1,1,1
conv-30_qa_32,cassandra-materialized,conv-30,1,1,design,1,1,1
conv-30_qa_32,neo4j-native,conv-30,1,1,design,1,1,1
conv-30_qa_32,neo4j-materialized,conv-30,1,1,design,1,1,1
conv-30_qa_33,cassandra-base,conv-30,1,1,visit,1,1,1
conv-30_qa_33,cassandra-materialized,conv-30,1,1,visit,1,1,1
conv-30_qa_33,neo4j-native,conv-30,1,1,visit,1,1,1
conv-30_qa_33,neo4j-materialized,conv-30,1,1,visit,1,1,1
conv-30_qa_34,cassandra-base,conv-30,1,1,start,7,1,1
conv-30_qa_34,cassandra-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_34,neo4j-native,conv-30,1,1,start,7,1,1
conv-30_qa_34,neo4j-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_35,cassandra-base,conv-30,1,1,start,7,1,1
conv-30_qa_35,cassandra-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_35,neo4j-native,conv-30,1,1,start,7,1,1
conv-30_qa_35,neo4j-materialized,conv-30,1,1,start,7,1,1
conv-30_qa_36,cassandra-base,conv-30,1,1,create,1,1,1
conv-30_qa_36,cassandra-materialized,conv-30,1,1,create,1,1,1
conv-30_qa_36,neo4j-native,conv-30,1,1,create,1,1,1
conv-30_qa_36,neo4j-materialized,conv-30,1,1,create,1,1,1
conv-30_qa_37,cassandra-base,conv-30,1,1,mention,2,1,1
conv-30_qa_37,cassandra-materialized,conv-30,1,1,mention,2,1,1
conv-30_qa_37,neo4j-native,conv-30,1,1,mention,2,1,1
conv-30_qa_37,neo4j-materialized,conv-30,1,1,mention,2,1,1
conv-30_qa_38,cassandra-base,conv-30,1,1,go,3,1,1
conv-30_qa_38,cassandra-materialized,conv-30,1,1,go,3,1,1
conv-30_qa_38,neo4j-native,conv-30,1,1,go,3,1,1
conv-30_qa_38,neo4j-materialized,conv-30,1,1,go,3,1,1
conv-30_qa_39,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_39,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_39,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_39,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_40,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_40,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_40,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_40,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_41,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_41,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_41,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_41,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_42,cassandra-base,conv-30,1,1,perform,1,1,1
conv-30_qa_42,cassandra-materialized,conv-30,1,1,perform,1,1,1
conv-30_qa_42,neo4j-native,conv-30,1,1,perform,1,1,1
conv-30_qa_42,neo4j-materialized,conv-30,1,1,perform,1,1,1
conv-30_qa_43,cassandra-base,conv-30,1,1,do,1,1,1
conv-30_qa_43,cassandra-materialized,conv-30,1,1,do,1,1,1
conv-30_qa_43,neo4j-native,conv-30,1,1,do,1,1,1
conv-30_qa_43,neo4j-materialized,conv-30,1,1,do,1,1,1
conv-30_qa_44,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_44,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_44,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_44,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_45,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_45,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_45,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_45,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_46,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_46,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_46,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_46,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_47,cassandra-base,conv-30,1,1,find,2,1,1
conv-30_qa_47,cassandra-materialized,conv-30,1,1,find,2,1,1
conv-30_qa_47,neo4j-native,conv-30,1,1,find,2,1,1
conv-30_qa_47,neo4j-materialized,conv-30,1,1,find,2,1,1
conv-30_qa_48,cassandra-base,conv-30,1,1,design,1,1,1
conv-30_qa_48,cassandra-materialized,conv-30,1,1,design,1,1,1
conv-30_qa_48,neo4j-native,conv-30,1,1,design,1,1,1
conv-30_qa_48,neo4j-materialized,conv-30,1,1,design,1,1,1
conv-30_qa_49,cassandra-base,conv-30,1,1,want,1,1,1
conv-30_qa_49,cassandra-materialized,conv-30,1,1,want,1,1,1
conv-30_qa_49,neo4j-native,conv-30,1,1,want,1,1,1
conv-30_qa_49,neo4j-materialized,conv-30,1,1,want,1,1,1
conv-30_qa_50,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_50,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_50,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_50,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_51,cassandra-base,conv-30,1,1,choose,1,1,1
conv-30_qa_51,cassandra-materialized,conv-30,1,1,choose,1,1,1
conv-30_qa_51,neo4j-native,conv-30,1,1,choose,1,1,1
conv-30_qa_51,neo4j-materialized,conv-30,1,1,choose,1,1,1
conv-30_qa_52,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_52,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_52,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_52,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_53,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_53,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_53,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_53,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_54,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_54,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_54,neo4j-native,conv-30,1,1,,0,,
conv-30_qa_54,neo4j-materialized,conv-30,1,1,,0,,
conv-30_qa_55,cassandra-base,conv-30,1,1,,0,,
conv-30_qa_55,cassandra-materialized,conv-30,1,1,,0,,
conv-30_qa_55,neo4j-native,conv-30,1,1,,0,,
